	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
KRT31	5.93108756803202e-19	1.31374706269417	0.379	0.047	1.42737553412259e-14	motor	KRT31
LMO4	4.16276380209537e-14	1.20683837577552	0.586	0.193	1.00181073661227e-09	motor	LMO4
PCDH17	2.07546399407892e-11	1.09188567371464	0.328	0.067	4.99481164815033e-07	motor	PCDH17
LMO3	2.29155958897507e-11	1.19178162979489	0.483	0.15	5.5148673068274e-07	motor	LMO3
CDH6	1.82029605354376e-10	0.68052302622152	0.259	0.043	4.3807244824584e-06	motor	CDH6
HES1	2.0738489489911e-09	1.43874399543736	0.397	0.116	4.99092488064198e-05	motor	HES1
TTYH3	3.60768406050506e-09	0.572282639483116	0.276	0.056	8.68225246001148e-05	motor	TTYH3
SAR1A	3.42210154244743e-08	0.773627448314322	0.586	0.268	0.000823562957205399	motor	SAR1A
CSRP2	4.85182297864592e-08	0.775367339501829	0.776	0.519	0.00116763971804093	motor	CSRP2
QKI	2.58509001298531e-07	0.632751978224497	0.328	0.101	0.00622127762525046	motor	QKI
MIF	3.89342992207589e-07	0.517051029895426	0.879	0.676	0.00936992845046783	motor	MIF
ETNK1	4.76837890236656e-07	0.638900543958758	0.379	0.135	0.0114755806664354	motor	ETNK1
PTN	5.01164164977871e-06	0.950573106924038	0.586	0.378	0.120610167943575	motor	PTN
SEC23A	5.74389021134994e-06	0.637110429427686	0.259	0.077	0.138232461826348	motor	SEC23A
LIMCH1	7.14001186443125e-06	0.625819127049754	0.655	0.41	0.171831525529402	motor	LIMCH1
STT3B	1.98642028447259e-05	0.431273653204166	0.259	0.082	0.478051905661174	motor	STT3B
USMG5	2.72157413151093e-05	0.416300636090491	0.931	0.788	0.654974030489421	motor	USMG5
BCYRN1	3.05300170459068e-05	0.712417055246953	0.31	0.118	0.734735390226793	motor	BCYRN1
SNHG9	3.22891786177378e-05	0.666785386909997	0.397	0.182	0.777071372614478	motor	SNHG9
H2AFV	3.57598259629174e-05	0.507296801662341	0.328	0.127	0.860595971623569	motor	H2AFV
UBB	3.8583853445461e-05	0.324165981872476	0.966	0.886	0.928559017018464	motor	UBB
AZIN1	5.24010553043125e-05	0.51490962064314	0.362	0.159	1	motor	AZIN1
PBX1	6.51553866386495e-05	0.473286062897889	0.69	0.464	1	motor	PBX1
NFIA	6.94247107881024e-05	0.594397463167599	0.776	0.588	1	motor	NFIA
CDC42	6.99165309235753e-05	0.495345165352266	0.724	0.571	1	motor	CDC42
GAPDH	7.06299633509213e-05	0.302334752423766	1	0.899	1	motor	GAPDH
MEF2C	9.63717298644705e-05	0.56033006739253	0.724	0.476	1	motor	MEF2C
SEC22B	9.7191662650793e-05	0.557709094919588	0.276	0.103	1	motor	SEC22B
ATOX1	0.000109570820950341	0.371253003618117	0.672	0.433	1	motor	ATOX1
PPP1CB	0.000162918632900995	0.644018765319709	0.621	0.418	1	motor	PPP1CB
PABPC1	0.000176235334664963	0.47342054497201	0.81	0.642	1	motor	PABPC1
CBX3	0.000182589898829381	0.471781485109155	0.845	0.672	1	motor	CBX3
TMEM147	0.000188770630176788	0.4869928828919	0.362	0.174	1	motor	TMEM147
ABI1	0.00020389885247043	0.335784335042102	0.259	0.094	1	motor	ABI1
CREB5	0.000243453758582453	0.560931409503249	0.276	0.114	1	motor	CREB5
DDX3X	0.000244859561690177	0.478164553661919	0.414	0.208	1	motor	DDX3X
NME2	0.000297672114855708	0.400795864714077	0.362	0.167	1	motor	NME2
ZEB2	0.000343176190865538	0.491332797928774	0.466	0.268	1	motor	ZEB2
CTNNB1	0.000352439883601074	1.15049950767715	0.362	0.189	1	motor	CTNNB1
ANAPC11	0.000371906927239005	0.374156136190716	0.707	0.528	1	motor	ANAPC11
CLIC4	0.000388567751262702	0.418744766543916	0.293	0.122	1	motor	CLIC4
B2M	0.000576693877765256	0.570191778766765	0.259	0.105	1	motor	B2M
TMED9	0.000664689022978734	0.359058771312729	0.431	0.234	1	motor	TMED9
BSG	0.000735251054739931	0.592534829268184	0.431	0.258	1	motor	BSG
LDB2	0.00094296861354934	0.466207402308937	0.276	0.124	1	motor	LDB2
EIF5B	0.00101752867971955	0.426210326937095	0.672	0.549	1	motor	EIF5B
PPP1CA	0.00109781466722693	0.397523023873107	0.379	0.197	1	motor	PPP1CA
ERP29	0.00118340098588579	0.428767588840637	0.431	0.24	1	motor	ERP29
SMARCA2	0.00122154190051491	0.380767597490931	0.259	0.109	1	motor	SMARCA2
MDK	0.00123889672430369	0.288816054316187	0.5	0.294	1	motor	MDK
DPM2	0.00124044379772091	0.351833603572153	0.259	0.112	1	motor	DPM2
HNRNPH1	0.00125134926632818	0.588056574524311	0.69	0.534	1	motor	HNRNPH1
NUDT21	0.00130816942219362	0.405284512954821	0.276	0.127	1	motor	NUDT21
ZNF532	0.00135507183652938	0.4231585680921	0.259	0.112	1	motor	ZNF532
PABPN1	0.00141447412212607	0.415541076781863	0.362	0.193	1	motor	PABPN1
MRPL22	0.00158276624143699	0.369069821009298	0.276	0.127	1	motor	MRPL22
SLIRP	0.00162133121294511	0.374060480848406	0.776	0.624	1	motor	SLIRP
KLHL9	0.00164313660572747	0.326389090888456	0.259	0.114	1	motor	KLHL9
SERF2	0.00170795917207967	0.366117937889949	0.862	0.805	1	motor	SERF2
EIF5	0.00173689620375661	0.38050706094088	0.414	0.253	1	motor	EIF5
WSB1	0.00178679902175932	0.355521008284423	0.655	0.466	1	motor	WSB1
RBP1	0.00185309517521623	0.467656634661166	0.466	0.294	1	motor	RBP1
EIF2S2	0.00187318019673308	0.44118410081307	0.655	0.517	1	motor	EIF2S2
CNIH4	0.00192937696690502	0.327310670894794	0.259	0.114	1	motor	CNIH4
NDUFA2	0.00198585864124358	0.42048850990467	0.5	0.324	1	motor	NDUFA2
GNAQ	0.00200692557671929	0.413389507261177	0.466	0.281	1	motor	GNAQ
RSU1	0.0020329591795922	0.333739794045404	0.293	0.139	1	motor	RSU1
MYEOV2	0.00203912721030035	0.312613600263604	0.741	0.631	1	motor	MYEOV2
PRKAR1A	0.00219334693611544	0.399539928365064	0.379	0.215	1	motor	PRKAR1A
SPTSSA	0.00241006604782571	0.363919359304384	0.276	0.131	1	motor	SPTSSA
BMPR2	0.00251091237719885	0.297937834271405	0.328	0.163	1	motor	BMPR2
YIPF3	0.00252223822818145	0.479279171783758	0.362	0.206	1	motor	YIPF3
RBX1	0.00256810934892371	0.339339947064118	0.741	0.582	1	motor	RBX1
YAF2	0.00256816542485078	0.415556550325498	0.397	0.232	1	motor	YAF2
SLC25A11	0.00280002955774971	0.355449332565571	0.259	0.12	1	motor	SLC25A11
ARPC2	0.00297855705973103	0.373617262073818	0.603	0.455	1	motor	ARPC2
CERS6	0.00325026740703951	0.431846503933829	0.328	0.174	1	motor	CERS6
RNASEH2C	0.00327103640925158	0.387555057685347	0.259	0.122	1	motor	RNASEH2C
PRMT1	0.00334171962630267	0.307459767442179	0.672	0.498	1	motor	PRMT1
HSPE1	0.00340848444840752	0.33244067145459	0.569	0.401	1	motor	HSPE1
GOLIM4	0.00341049375735971	0.510659713389563	0.259	0.127	1	motor	GOLIM4
ARF4	0.00349444573648218	0.342434225919593	0.603	0.468	1	motor	ARF4
EXOC5	0.00363802859027469	0.341136629145613	0.276	0.135	1	motor	EXOC5
DYNC1H1	0.00366951820267115	0.320292971947574	0.345	0.187	1	motor	DYNC1H1
SLC3A2	0.0038785156061773	0.426423818015742	0.31	0.163	1	motor	SLC3A2
CD320	0.00404060149051548	0.35509004089581	0.259	0.122	1	motor	CD320
RAB5A	0.00415405876149149	0.356946240296503	0.293	0.146	1	motor	RAB5A
C16orf13	0.00422663641706947	0.407196978648382	0.328	0.178	1	motor	C16orf13
C4orf3	0.00430272697826796	0.418103889978612	0.397	0.24	1	motor	C4orf3
HNRNPA0	0.00435764300202886	0.306848851127092	0.69	0.511	1	motor	HNRNPA0
RAB10	0.00448746544676739	0.386368365955107	0.379	0.215	1	motor	RAB10
NDUFA13	0.00464982891796448	0.36469671345666	0.741	0.639	1	motor	NDUFA13
WTAP	0.00475173618685267	0.463687425797237	0.379	0.225	1	motor	WTAP
ZNF428	0.00499461030239052	0.251331405954502	0.672	0.494	1	motor	ZNF428
COX20	0.0050145679615355	0.358532469806799	0.414	0.258	1	motor	COX20
RPS27L	0.00517018667835943	0.610174967271185	0.569	0.431	1	motor	RPS27L
HIGD1A	0.00529221992241915	0.299186804512817	0.379	0.219	1	motor	HIGD1A
CD63	0.00588229408248947	0.363237159294307	0.448	0.296	1	motor	CD63
