	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
XXbac-BPG252P9.9	1.23149953599365e-73	0.673330375898386	0.293	0.081	3.33243774439881e-69	motor	XXbac-BPG252P9.9
RP11-386G11.10	6.59114823259332e-42	0.499571467794974	0.348	0.172	1.78356471173975e-37	motor	RP11-386G11.10
ZEB2	3.60915946164803e-19	0.255704338208091	0.577	0.475	9.76638550321957e-15	motor	ZEB2
MTSS1	1.81953747497235e-18	0.261007542728154	0.576	0.469	4.92366840727518e-14	motor	MTSS1
LMO3	2.24983087033442e-17	0.349426768441511	0.392	0.244	6.08804233512494e-13	motor	LMO3
BAD	3.94773264706514e-16	0.27696885904782	0.314	0.209	1.06825645429583e-11	motor	BAD
CDR1-AS	4.26166494062409e-16	0.253339770689572	0.308	0.206	1.15320653293288e-11	motor	CDR1-AS
RP11-436D23.1	4.72390628293683e-16	0.324320719994083	0.294	0.197	1.27828904016271e-11	motor	RP11-436D23.1
PSMA1	3.96854547355469e-15	0.276068964652622	0.382	0.272	1.0738884051439e-10	motor	PSMA1
FADS2	4.95421128886313e-15	0.27944303294178	0.272	0.174	1.34060957476636e-10	motor	FADS2
PHKB	4.67638885457926e-14	0.28048887507687	0.339	0.238	1.26543082404915e-09	motor	PHKB
SNRPN	1.40574762143896e-13	0.266176144725786	0.45	0.342	3.80395306361383e-09	motor	SNRPN
GABARAP	1.95648037436669e-13	0.280816729231369	0.379	0.27	5.29423589303626e-09	motor	GABARAP
CDK2AP1	3.39472981502023e-12	0.28780273116194	0.294	0.201	9.18613887944475e-08	motor	CDK2AP1
MIR99AHG	2.66733903664623e-10	0.268968696468504	0.367	0.273	7.21781943316469e-06	motor	MIR99AHG
MARCKSL11	0	0.598730070811607	0.997	0.731	0	parietal	MARCKSL1
YBX11	1.85459747220372e-284	0.57493585311942	0.998	0.71	5.01854075978326e-280	parietal	YBX1
RPS22	3.63171284245116e-198	0.346948445185392	0.998	0.818	9.82741495167285e-194	parietal	RPS2
PCSK1N	7.48193903215606e-186	1.11223254135356	0.501	0.081	2.02461270210143e-181	parietal	PCSK1N
HES61	2.10764900798758e-152	0.731145907825597	0.715	0.309	5.70329821561438e-148	parietal	HES6
C1QBP1	1.61503193974e-142	0.76519826410732	0.613	0.216	4.37027642893645e-138	parietal	C1QBP
RTN41	2.42843289112697e-131	0.330401816894833	0.959	0.79	6.57133940338959e-127	parietal	RTN4
TERF2IP1	4.12614071889678e-113	0.510099928900252	0.82	0.491	1.11653367853347e-108	parietal	TERF2IP
BTG11	5.0886058633282e-113	0.538741229343393	0.724	0.397	1.37697674661661e-108	parietal	BTG1
CENPV1	1.65697731542512e-112	0.601009067796878	0.626	0.268	4.48378061554036e-108	parietal	CENPV
PGLS1	7.4826623646569e-108	0.663985783892135	0.472	0.167	2.02480843587616e-103	parietal	PGLS
ATP5D	3.41113142703707e-103	0.640215202973307	0.462	0.148	9.23052164156232e-99	parietal	ATP5D
LY6H1	1.1460939767266e-100	0.707560280784744	0.51	0.191	3.10133030102219e-96	parietal	LY6H
BASP11	2.37708356387455e-98	0.390835441100828	0.923	0.658	6.43238812384454e-94	parietal	BASP1
PRELID11	5.47667030589071e-97	0.643250862547264	0.516	0.199	1.48198698477403e-92	parietal	PRELID1
CYC11	6.020648248698e-95	0.593258345674401	0.538	0.239	1.62918741609768e-90	parietal	CYC1
