	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CALM1	1.27388491449696e-175	0.648639647254935	0.971	0.81	3.54789687536547e-171	motor	CALM1
TUBB2A	5.82179153801518e-168	0.631168222152907	0.98	0.735	1.62142716125261e-163	motor	TUBB2A
PEBP1	2.5992648875605e-148	0.590841737095281	0.945	0.794	7.23921263834476e-144	motor	PEBP1
TBCB	1.18997624551994e-119	0.624604876180019	0.774	0.518	3.3142028413976e-115	motor	TBCB
RTN1	4.12759834751649e-107	0.472310672066752	0.953	0.829	1.14957741576682e-102	motor	RTN1
TUBB2B	2.72790194797402e-101	0.423638020186103	0.998	0.934	7.59747971530243e-97	motor	TUBB2B
RPL8	3.396164246645e-101	0.387610700304049	0.993	0.972	9.458657043331e-97	motor	RPL8
RPL13	1.73625744758083e-98	0.496780982257749	1	0.746	4.83565061725737e-94	motor	RPL13
FTL	1.16206465071435e-94	0.334297157731983	0.996	0.993	3.23646625870453e-90	motor	FTL
ZNF428	2.72106932559123e-93	0.510835464825417	0.904	0.596	7.57845017870415e-89	motor	ZNF428
ENC1	9.6165315445688e-91	0.755695201284824	0.749	0.561	2.67830020047786e-86	motor	ENC1
CALM2	2.78428456782557e-88	0.340908152188995	0.988	0.987	7.754510949851e-84	motor	CALM2
VAMP2	5.48373712596327e-88	0.530450181877545	0.817	0.651	1.52727562695203e-83	motor	VAMP2
CSRP2	5.79218500840353e-86	0.651304262268515	0.832	0.729	1.61318144669047e-81	motor	CSRP2
GPX4	2.11589084364682e-82	0.608887890033142	0.74	0.562	5.89296758864077e-78	motor	GPX4
CHCHD2	2.89713551231404e-79	0.459609387115952	0.874	0.734	8.06881211534582e-75	motor	CHCHD2
GABARAPL2	3.99384673581943e-76	0.524836641555366	0.783	0.652	1.11232625439307e-71	motor	GABARAPL2
VCAN	2.33262913991948e-73	0.789091804200922	0.642	0.414	6.49660541758974e-69	motor	VCAN
