	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MT-ND4L	1.09723855298245e-16	0.875773305155749	0.977	0.772	2.99216953398313e-12	PFC	MT-ND4L
RPL38	2.79183479642857e-16	0.602617700728294	0.977	0.975	7.6133334898607e-12	PFC	RPL38
RPS27	4.85026849015541e-16	0.462797745752408	1	0.999	1.32266821726538e-11	PFC	RPS27
RPL39	6.1832684197012e-15	0.490099499488148	1	1	1.68617729805252e-10	PFC	RPL39
RPL41	2.00990507598058e-14	0.538715321600196	1	0.997	5.48101114219903e-10	PFC	RPL41
RPL36A	2.22962871840982e-13	0.89546806938305	0.909	0.599	6.08019751510357e-09	PFC	RPL36A
RPS29	1.98485866696108e-12	0.495121578393918	1	0.99	5.41270958480287e-08	PFC	RPS29
RPS28	3.73291873799735e-09	0.484447648835071	1	0.982	0.000101796693985188	PFC	RPS28
RPL36	2.31376450125476e-07	0.401833855040704	1	0.984	0.00630963579492173	PFC	RPL36
RPL21	3.64602428480512e-07	0.272800307175505	1	1	0.00994270822466357	PFC	RPL21
RPL37A	6.83112897876217e-07	0.282002703080876	1	1	0.0186284887250844	PFC	RPL37A
HMGCS1	7.00529053525487e-07	0.795991416971651	0.341	0.118	0.01910342728964	PFC	HMGCS1
PTPRZ1	1.0743261730414e-06	0.622397851743517	0.773	0.599	0.0292968747388391	PFC	PTPRZ1
AP2B1	1.96259764237276e-06	0.694129101776103	0.477	0.237	0.0535200377075053	PFC	AP2B1
UQCRQ	5.63216010768711e-06	0.496400221272241	0.75	0.492	0.153589006136628	PFC	UQCRQ
NDUFA13	6.26556120928042e-06	0.793110338414966	0.5	0.274	0.170861854177077	PFC	NDUFA13
HIF1A	7.97098359511182e-06	0.62923212264303	0.318	0.119	0.217368722638699	PFC	HIF1A
ATP5I	1.67671295101835e-05	0.517372922643898	0.727	0.554	0.457239621742704	PFC	ATP5I
ATP5E	4.7748359056097e-05	0.332357816587471	0.932	0.799	1	PFC	ATP5E
AC090498.1	5.43783132831609e-05	0.620246271029426	0.477	0.27	1	PFC	AC090498.1
RBMX	6.10860233139379e-05	0.518033603247438	0.682	0.503	1	PFC	RBMX
RPL17	8.35016258841026e-05	0.661835354076377	0.5	0.312	1	PFC	RPL17
SEC11C	8.61454872261411e-05	0.608993131232255	0.409	0.21	1	PFC	SEC11C
MIF	0.000106679572235418	0.613952545012073	0.5	0.296	1	PFC	MIF
ARRDC3	0.000120929105584441	0.519528930939285	0.386	0.183	1	PFC	ARRDC3
RPL37	0.000143521690851765	0.298784696969673	0.955	0.988	1	PFC	RPL37
RPL35	0.000147614502055883	0.309514210483831	1	0.984	1	PFC	RPL35
HIST1H4C	0.00016294202907907	1.14589422887436	0.386	0.217	1	PFC	HIST1H4C
MECP2	0.000210428172100967	0.528989216062676	0.273	0.109	1	PFC	MECP2
CCND2	0.000263972635364805	0.665395917656331	0.5	0.343	1	PFC	CCND2
SEC61G	0.000305353651485908	0.509217239921608	0.614	0.449	1	PFC	SEC61G
GNAQ	0.000626273545399662	0.504337113405014	0.318	0.147	1	PFC	GNAQ
BCL11A	0.000648900871674086	0.515886249383494	0.341	0.17	1	PFC	BCL11A
LARP7	0.000724146503123154	0.542136519040656	0.364	0.201	1	PFC	LARP7
COX17	0.000749987667737135	0.468397698116828	0.318	0.151	1	PFC	COX17
ATF7IP	0.000809856814796484	0.506975569918226	0.341	0.182	1	PFC	ATF7IP
TMEM258	0.000854205911503007	0.472767808785806	0.614	0.455	1	PFC	TMEM258
SLIRP	0.000875239762007511	0.582934875832142	0.477	0.321	1	PFC	SLIRP
RPS21	0.00127672335792257	0.32395023752796	0.909	0.875	1	PFC	RPS21
MT-ND3	0.00130926486890268	0.365999986030265	0.977	0.917	1	PFC	MT-ND3
MT-CO2	0.00132127408010293	0.271169695135961	1	0.996	1	PFC	MT-CO2
TIMM8B	0.00146811447093318	0.454714813453261	0.477	0.326	1	PFC	TIMM8B
SHOC2	0.00187582465880184	0.477987824473392	0.318	0.171	1	PFC	SHOC2
RIF1	0.00202817279306793	0.507026911849526	0.318	0.171	1	PFC	RIF1
SON	0.00206914853263956	0.38910795793888	0.705	0.561	1	PFC	SON
RB1CC1	0.00244117607943987	0.44413039145079	0.455	0.286	1	PFC	RB1CC1
STAU2	0.00248454171149687	0.430252128748615	0.273	0.128	1	PFC	STAU2
LINC01551	0.00281053651382575	0.407832554161362	0.5	0.354	1	PFC	LINC01551
C8orf33	0.00292844057514926	0.530740943899964	0.295	0.153	1	PFC	C8orf33
NDUFS5	0.00319956795449448	0.301175588693863	0.886	0.84	1	PFC	NDUFS5
PRMT2	0.00369444812183084	0.382726955112818	0.477	0.331	1	PFC	PRMT2
EIF2S2	0.003947715536208	0.539714997090799	0.364	0.22	1	PFC	EIF2S2
SOX11	0.00402175594753743	0.279451206709947	0.841	0.841	1	PFC	SOX11
RPS10	0.00425626152276797	0.372609333684531	0.682	0.586	1	PFC	RPS10
PFDN4	0.00505072519338147	0.354778632081197	0.545	0.412	1	PFC	PFDN4
ATP5J2	0.00552194919513528	0.316759901042157	0.591	0.475	1	PFC	ATP5J2
GNL3	0.00581572335938731	0.408355093099734	0.341	0.206	1	PFC	GNL3
BLOC1S6	0.00672929879505933	0.389127127981224	0.295	0.158	1	PFC	BLOC1S6
DPYSL2	0.00696638770774307	0.453409837809166	0.477	0.354	1	PFC	DPYSL2
MIR99AHG	0.00705795152659735	0.47507683576505	0.409	0.276	1	PFC	MIR99AHG
RNMT	0.00754913674077731	0.390278715031189	0.5	0.376	1	PFC	RNMT
NSA2	0.0077892232190031	0.509723585337953	0.386	0.257	1	PFC	NSA2
COX6C	0.00854324971840114	0.34648375398318	0.682	0.641	1	PFC	COX6C
EEF1A11	4.11020068874404e-115	0.31469826345263	1	1	1.1208517278205e-110	somatosensory	EEF1A1
CCNI1	5.65855976101193e-97	0.489729658212004	0.993	0.916	1.54308924682795e-92	somatosensory	CCNI
ACTG11	4.19865123098924e-57	0.336306449268843	0.997	0.971	1.14497219069076e-52	somatosensory	ACTG1
ENC11	8.8043981178508e-42	0.463555638917112	0.876	0.707	2.40095936673791e-37	somatosensory	ENC1
MT-ND2	5.18021113632267e-36	0.29561176586218	0.979	0.923	1.41264357687519e-31	somatosensory	MT-ND2
MEIS2	2.16347497803746e-32	0.339959551178247	0.932	0.797	5.89979626510815e-28	somatosensory	MEIS2
RBP1	7.4089116370328e-30	0.456539082181574	0.535	0.289	2.02041020341885e-25	somatosensory	RBP1
CD241	5.99485444460258e-29	0.336043929239002	0.908	0.775	1.63479680704312e-24	somatosensory	CD24
NETO21	4.59483846171272e-27	0.469884635009454	0.505	0.279	1.25301244850906e-22	somatosensory	NETO2
HSP90AA1	8.79245631639895e-27	0.258904899995429	0.964	0.899	2.39770283748199e-22	somatosensory	HSP90AA1
SLA1	4.00893849809903e-24	0.468126224046699	0.581	0.363	1.09323752843161e-19	somatosensory	SLA
CPE	4.24747580364661e-24	0.31087682422582	0.903	0.761	1.15828665165443e-19	somatosensory	CPE
EPHB61	1.06450828163684e-22	0.416026044371036	0.548	0.332	2.90291408402366e-18	somatosensory	EPHB6
EIF4G21	1.1539148142199e-22	0.318242677709712	0.811	0.631	3.14672569837768e-18	somatosensory	EIF4G2
POLR2J3	9.60205773890631e-19	0.366124918290696	0.353	0.185	2.61848114539975e-14	somatosensory	POLR2J3
TBR1	1.21607552712167e-18	0.326186320923707	0.414	0.22	3.31623796246078e-14	somatosensory	TBR1
CEP170	1.79321433721191e-18	0.316171891974345	0.64	0.437	4.89009549757687e-14	somatosensory	CEP170
CDKN1B	2.12771387013423e-18	0.341572796520446	0.362	0.191	5.80227572385605e-14	somatosensory	CDKN1B
CLMP	2.80789130491207e-18	0.341401954957765	0.51	0.306	7.65711958849521e-14	somatosensory	CLMP
ZBTB20	6.40336663526189e-18	0.336024855684715	0.527	0.323	1.74619808143592e-13	somatosensory	ZBTB20
WHSC1L1	1.07057960579432e-17	0.329345996418877	0.485	0.295	2.91947058500112e-13	somatosensory	WHSC1L1
MLLT3	1.25391252070671e-17	0.335881968097041	0.657	0.462	3.41941944396721e-13	somatosensory	MLLT3
AC004158.3	3.47355747075688e-16	0.344400860963774	0.279	0.138	9.47239122275402e-12	somatosensory	AC004158.3
NEUROD2	3.71917834915609e-16	0.335663431079295	0.741	0.553	1.01421993581487e-11	somatosensory	NEUROD2
CTTNBP2	1.04437877809356e-15	0.34330602678137	0.359	0.199	2.84802092786114e-11	somatosensory	CTTNBP2
