	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RPS19BP1	1.49173473238538e-07	0.78986862649876	0.544	0.158	0.00403663418583483	motor	RPS19BP1
XXbac-BPG252P9.9	4.8916119010468e-07	0.79739540813732	0.392	0.074	0.0132367018042326	motor	XXbac-BPG252P9.9
GFAP	1.10952130408198e-06	0.875992949986423	0.38	0.074	0.0300236464884583	motor	GFAP
S100A16	1.65965825440403e-06	0.832143610517394	0.291	0.032	0.0449103523641731	motor	S100A16
CD82	1.70403782167743e-05	0.750532348269208	0.316	0.063	0.461112634545912	motor	CD82
NREP	1.90996035691572e-05	0.609855390591167	0.532	0.221	0.516835272581393	motor	NREP
SATB2	2.95498116183894e-05	0.637788158944002	0.291	0.053	0.799617902393618	motor	SATB2
FAM107A	3.78530254168667e-05	0.652603486606089	0.291	0.053	1	motor	FAM107A
TSPO	5.28319201746102e-05	0.617219644053868	0.506	0.2	1	motor	TSPO
CD99	6.58024481610823e-05	0.689193341084152	0.291	0.063	1	motor	CD99
ALDOC	7.88906625128697e-05	0.743158307320686	0.278	0.063	1	motor	ALDOC
LIMCH1	7.96479918572118e-05	0.552745704421908	0.329	0.084	1	motor	LIMCH1
RP11-386G11.10	8.01393300287905e-05	0.561243981534703	0.468	0.168	1	motor	RP11-386G11.10
CSRP2	0.000100936552998633	0.484031819361728	0.468	0.168	1	motor	CSRP2
CARHSP1	0.00015236236968494	0.491676715235457	0.646	0.379	1	motor	CARHSP1
MDK	0.00017074894216271	0.584402395031365	0.506	0.242	1	motor	MDK
PCDH10	0.000182272619694923	0.669298984746191	0.316	0.095	1	motor	PCDH10
PAX6	0.000194797207894622	0.556115235492575	0.278	0.063	1	motor	PAX6
VEPH1	0.000245411295428385	0.573950302837268	0.253	0.053	1	motor	VEPH1
HEPN1	0.000262044521760269	0.505722244029291	0.342	0.105	1	motor	HEPN1
CIB1	0.000503826408575473	0.535241063296544	0.278	0.074	1	motor	CIB1
DHX30	0.000647592764795644	0.547608123887058	0.367	0.137	1	motor	DHX30
TNC	0.000704474745142069	0.572935213429918	0.266	0.074	1	motor	TNC
