	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CALM1	4.1127585864108e-108	0.716453789056064	0.88	0.609	1.14544439390127e-103	motor	CALM1
PEBP1	4.68991476757281e-88	0.591361091950338	0.905	0.675	1.3061881619167e-83	motor	PEBP1
TUBB2A	2.5481153409617e-84	0.536095471654405	0.959	0.676	7.09675603611244e-80	motor	TUBB2A
TUBB2B	2.48448195099688e-78	0.453664519388558	1	0.879	6.91953068172141e-74	motor	TUBB2B
CHCHD2	5.79709149841948e-73	0.526146509094468	0.879	0.672	1.61454795322481e-68	motor	CHCHD2
TBCB	2.67254409815021e-71	0.635564151453461	0.698	0.4	7.44330256775815e-67	motor	TBCB
RPL13	3.22184878635151e-61	0.425755958039407	1	0.722	8.97317105486759e-57	motor	RPL13
RTN1	1.88105759064744e-60	0.437352584736203	0.95	0.788	5.23893349571219e-56	motor	RTN1
RPL8	7.32197408443341e-59	0.337544024707672	0.987	0.961	2.03924300225555e-54	motor	RPL8
CSRP2	2.52859475696744e-58	0.941624678861137	0.569	0.339	7.04238925763003e-54	motor	CSRP2
EEF1B2	4.95876182135675e-57	0.399846775529147	0.942	0.858	1.38106475486607e-52	motor	EEF1B2
ZNF428	2.14601710584124e-55	0.438121648506992	0.891	0.588	5.97687224147844e-51	motor	ZNF428
VAMP2	1.10335817832856e-54	0.505320431005614	0.787	0.546	3.07296286246288e-50	motor	VAMP2
GABARAPL2	5.94563703797126e-54	0.535740013204178	0.749	0.554	1.65591937144538e-49	motor	GABARAPL2
GPX4	5.44020817309305e-50	0.542021091350476	0.684	0.468	1.51515237828814e-45	motor	GPX4
MIF	5.8725262351472e-50	0.564724099499898	0.48	0.231	1.63555728175085e-45	motor	MIF
ENC1	3.58884464721762e-42	0.630689083577713	0.604	0.406	9.99529122696578e-38	motor	ENC1
BEX1	4.80807752135218e-40	0.386074645813767	0.851	0.729	1.3390976704718e-35	motor	BEX1
SATB2	5.81669268714935e-35	0.570259794607609	0.343	0.166	1.62000708029797e-30	motor	SATB2
SLC25A3	1.26586427413237e-34	0.493532707611546	0.535	0.338	3.52555858988607e-30	motor	SLC25A3
C9orf16	1.96224113479007e-34	0.464576271784972	0.498	0.286	5.46503778450383e-30	motor	C9orf16
PSMD8	2.40341507657816e-34	0.494544097548722	0.504	0.315	6.69375132977783e-30	motor	PSMD8
NDUFAB1	4.04812055858348e-34	0.454739474383806	0.478	0.272	1.12744205677108e-29	motor	NDUFAB1
ARPP21	1.31110370183717e-32	0.634082799385655	0.347	0.18	3.65155491998671e-28	motor	ARPP21
NDUFB10	9.60595518801123e-31	0.461509623388223	0.509	0.31	2.67535457941301e-26	motor	NDUFB10
LIMCH1	1.60837423059684e-30	0.546344573815114	0.412	0.236	4.47948306963525e-26	motor	LIMCH1
PPDPF	8.92002250858862e-30	0.370395423296224	0.592	0.383	2.48431546886702e-25	motor	PPDPF
RABAC1	1.05581750781447e-29	0.460922803923302	0.505	0.328	2.94055734101409e-25	motor	RABAC1
