	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RPL8	7.56536793607049e-08	0.449662941411278	1	0.952	0.00210703062387499	motor	RPL8
CHCHD2	7.17037295260119e-07	0.575528671721674	1	0.952	0.0199702057102896	motor	CHCHD2
KIF1A	9.02489545345353e-07	0.7676124621007	1	0.857	0.0251352363274134	motor	KIF1A
PIN1	2.2684046553512e-06	1.02001786941158	1	0.429	0.0631773380561862	motor	PIN1
GPX1	2.29483861885547e-06	0.851475584905396	0.971	0.714	0.0639135503737437	motor	GPX1
VAMP2	2.34840478612469e-06	0.748446347990794	1	0.905	0.0654054216983587	motor	VAMP2
NDUFB10	1.09103934815118e-05	0.794841983257794	1	0.619	0.303865368853584	motor	NDUFB10
NDUFAB1	1.3848755911593e-05	0.718946534785496	1	0.619	0.385701700893777	motor	NDUFAB1
CRIP2	1.63725861335685e-05	0.651798130196464	0.971	0.714	0.455992896406016	motor	CRIP2
NQO2	2.74025756692005e-05	0.528421858616556	0.941	0.476	0.763189134962903	motor	NQO2
MIF	3.89746425927496e-05	0.743588179011668	1	0.476	1	motor	MIF
SIPA1L2	4.11937335682701e-05	0.613610940575211	0.912	0.667	1	motor	SIPA1L2
TSPO	4.20200479524144e-05	0.808791098009306	0.941	0.571	1	motor	TSPO
SEPW1	5.36429555449805e-05	0.475993912492831	0.971	1	1	motor	SEPW1
SH3BGRL3	5.99432547412438e-05	0.599263208543952	0.941	0.81	1	motor	SH3BGRL3
BNIP3	6.83695383277825e-05	0.588633283542049	1	0.619	1	motor	BNIP3
ARPC2	7.0043270458934e-05	0.618110195151153	1	0.857	1	motor	ARPC2
SLC25A3	7.5323018022809e-05	0.63828043563448	1	0.857	1	motor	SLC25A3
PAFAH1B3	8.92493009483976e-05	0.415824954194929	1	0.952	1	motor	PAFAH1B3
RTN1	0.00010529774736907	0.518839332452649	1	0.952	1	motor	RTN1
C9orf16	0.000123192332181309	0.73951923204151	1	0.714	1	motor	C9orf16
RHEB	0.000142782308451483	0.531747335964434	1	0.81	1	motor	RHEB
ATXN10	0.000207472223755323	0.442572221031386	0.971	0.762	1	motor	ATXN10
VTI1B	0.000281740794967366	0.584249839306054	0.912	0.667	1	motor	VTI1B
ATP6V0B	0.000282672859411001	0.658631958713229	1	0.762	1	motor	ATP6V0B
ALKBH7	0.000311587254605262	0.560980831365181	0.941	0.619	1	motor	ALKBH7
IAH1	0.000342256120016434	0.476248781698452	0.941	0.762	1	motor	IAH1
LBH	0.000419195829988589	0.585766391914561	0.735	0.286	1	motor	LBH
