	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RP11-347C12.1	6.95897014495545e-07	0.95496581640953	0.5	0.017	0.0167474575508498	motor	RP11-347C12.1
HEATR5A	9.38202462785792e-07	0.855616266749728	0.4	0	0.0225787804694029	motor	HEATR5A
SLC2A14	2.56038358894927e-05	0.954523940910153	0.3	0	0.616181914516531	motor	SLC2A14
ST6GALNAC3	0.000124607805867463	0.941160277298061	0.5	0.069	1	motor	ST6GALNAC3
MAGEF1	0.000424742347214317	0.955881892955393	0.3	0.017	1	motor	MAGEF1
POGK	0.000424742347214317	0.890003088120007	0.3	0.017	1	motor	POGK
DPY19L1	0.000424742347214317	0.830716567078556	0.3	0.017	1	motor	DPY19L1
BCL11B	0.000498143328733032	1.01842989184979	0.3	0.017	1	motor	BCL11B
NINL	0.000583236919836622	0.62510209195169	0.3	0.017	1	motor	NINL
SLC35A5	0.000583236919836622	0.610966505766011	0.3	0.017	1	motor	SLC35A5
SEC61G	0.000623635801800613	0.516156925827311	1	0.897	1	motor	SEC61G
KLF2	0.000679215922226501	0.889608077817648	0.7	0.224	1	motor	KLF2
DCLRE1C	0.000681708061025416	0.555901197172469	0.3	0.017	1	motor	DCLRE1C
SMG6	0.000681708061025416	0.404305579595979	0.3	0.017	1	motor	SMG6
OSBPL11	0.000681708061025416	0.389456037575879	0.3	0.017	1	motor	OSBPL11
HNRNPH1	0.000958044823749473	1.28297935637198	0.9	0.448	1	motor	HNRNPH1
LMO3	0.000968011226522139	0.965960486814948	0.4	0.052	1	motor	LMO3
METTL12	0.00103402411906852	0.961740284514536	0.6	0.155	1	motor	METTL12
C1orf54	0.0010916735140295	0.978538151014162	0.8	0.466	1	motor	C1orf54
ZFAND6	0.00151918683321532	0.775272884531002	0.9	0.397	1	motor	ZFAND6
TMEM161B-AS1	0.00168062530360739	1.02484240984377	0.5	0.138	1	motor	TMEM161B-AS1
GOLIM4	0.0017734531363889	1.23145793472644	0.7	0.259	1	motor	GOLIM4
COCH	0.0020754167779345	0.837348505206345	0.4	0.069	1	motor	COCH
DDX42	0.0020754167779345	0.64578562491039	0.4	0.069	1	motor	DDX42
SARAF	0.00208500942711923	0.712859006212593	0.8	0.379	1	motor	SARAF
RIN2	0.00230158849574876	0.893762611268894	0.4	0.069	1	motor	RIN2
UBE4A	0.00230158849574876	0.680204660064469	0.4	0.069	1	motor	UBE4A
PAQR7	0.0023500688126345	1.02602872035557	0.3	0.034	1	motor	PAQR7
TMEM68	0.0023500688126345	0.965015196448182	0.3	0.034	1	motor	TMEM68
RC3H2	0.0023500688126345	0.913799297893535	0.3	0.034	1	motor	RC3H2
SATB2	0.0023500688126345	0.821560248533383	0.3	0.034	1	motor	SATB2
CMTR1	0.0023500688126345	0.661370397808703	0.3	0.034	1	motor	CMTR1
ACVR2A	0.0023500688126345	0.443704782139309	0.3	0.034	1	motor	ACVR2A
CDK19	0.00266681200383017	0.673590779572567	0.3	0.034	1	motor	CDK19
ST3GAL1	0.00284164296474659	0.683722537590489	0.5	0.103	1	motor	ST3GAL1
VASH1	0.00297032228253039	0.930459046896138	0.5	0.121	1	motor	VASH1
HIST1H2AE	0.00302213001351641	0.656137961792622	0.3	0.034	1	motor	HIST1H2AE
SGSM3	0.00312228908906039	0.687673146242947	0.4	0.069	1	motor	SGSM3
BIRC2	0.00324140953329875	0.942727466204038	0.6	0.224	1	motor	BIRC2
LYPLAL1	0.00342013760723067	0.803521324169345	0.3	0.034	1	motor	LYPLAL1
ZBTB14	0.00342013760723067	0.675880907989865	0.3	0.034	1	motor	ZBTB14
PIGA	0.00342013760723067	0.536682918000754	0.3	0.034	1	motor	PIGA
UBE2F	0.00414862790366345	0.767891114583124	0.4	0.086	1	motor	UBE2F
SAR1A	0.00430941145339416	1.16087746437777	0.7	0.31	1	motor	SAR1A
MKL2	0.00452920599901446	0.767026874573827	0.5	0.138	1	motor	MKL2
FLJ37453	0.00452920599901446	0.652542355212432	0.5	0.138	1	motor	FLJ37453
LAP3	0.00521011536071728	1.12974296580573	0.5	0.155	1	motor	LAP3
RP11-536K7.3	0.0054622339246756	0.80440409332842	0.4	0.086	1	motor	RP11-536K7.3
APCDD1	0.00562691040687195	0.905443835792138	0.6	0.224	1	motor	APCDD1
HINT1	0.00610760642384989	0.661793943026102	0.9	0.655	1	motor	HINT1
ARIH2	0.00613400450104394	0.926570083189617	0.4	0.103	1	motor	ARIH2
LINC01420	0.0063323509844058	0.732937046673911	0.8	0.414	1	motor	LINC01420
EIF4G2	0.0063979753837372	0.712152641323122	0.9	0.707	1	motor	EIF4G2
PICALM	0.00652369647671564	0.941350569717559	0.5	0.155	1	motor	PICALM
PLEKHG1	0.00653556104253006	0.629425082767347	0.4	0.086	1	motor	PLEKHG1
ZC2HC1A	0.00714037434709103	0.683862580979843	0.4	0.086	1	motor	ZC2HC1A
TMSB4X	0.00746513277068631	0.380140256045986	1	1	1	motor	TMSB4X
CACUL1	0.00747681558498318	0.808548062908345	0.3	0.052	1	motor	CACUL1
SATB1	0.00747681558498318	0.482841195959272	0.3	0.052	1	motor	SATB1
EPHA4	0.00747681558498318	0.451738060503221	0.3	0.052	1	motor	EPHA4
FABP7	0.00792629166909043	0.816221858907756	0.8	0.328	1	motor	FABP7
HDAC2	0.00828539199748847	0.616150322833498	0.9	0.448	1	motor	HDAC2
MTA3	0.00920257793422475	0.886483707519738	0.3	0.052	1	motor	MTA3
TMEM168	0.00920257793422475	0.756475613504831	0.3	0.052	1	motor	TMEM168
TTF1	0.00920257793422475	0.637682754185998	0.3	0.052	1	motor	TTF1
DCK	0.00920257793422475	0.613956254873955	0.3	0.052	1	motor	DCK
ATP9A	0.00920257793422475	0.592796889683108	0.3	0.052	1	motor	ATP9A
PIK3C2B	0.00920257793422475	0.586234567962492	0.3	0.052	1	motor	PIK3C2B
SEC23B	0.00920257793422475	0.577839841805869	0.3	0.052	1	motor	SEC23B
PGGT1B	0.00926760633107732	0.558752294458501	0.4	0.086	1	motor	PGGT1B
NAE1	0.00932262880724104	0.617334059800356	0.4	0.103	1	motor	NAE1
FTH11	3.68993019889974e-12	2.08163390386273	1	0.583	8.8801860166721e-08	somatosensory	FTH1
RPL13	3.69796720955773e-12	1.467063276922	1	0.944	8.89952788652163e-08	somatosensory	RPL13
RPS2	1.6331021157176e-11	1.80181502387427	0.969	0.389	3.93022355168599e-07	somatosensory	RPS2
IGFBP71	6.32365333066807e-11	1.91285889293218	0.969	0.528	1.52185041055858e-06	somatosensory	IGFBP7
PRKCDBP	2.68507700564879e-07	1.62181267188529	0.75	0.194	0.00646190632179439	somatosensory	PRKCDBP
JUNB	7.14376435482036e-07	1.68864001410873	0.906	0.5	0.0171921832963107	somatosensory	JUNB
ATP5D	1.21449094660305e-06	1.16463846026148	0.562	0.028	0.0292279391209489	somatosensory	ATP5D
GADD45GIP1	1.77087457519153e-06	1.20346884729399	0.656	0.139	0.0426178675265594	somatosensory	GADD45GIP1
ITM2B	2.93029624130336e-06	1.14831898577419	0.844	0.333	0.0705205093432067	somatosensory	ITM2B
TPM4	3.28888410331552e-06	1.07081794310799	0.812	0.333	0.0791502848303912	somatosensory	TPM4
CYBA	4.73164400638217e-06	1.20568373439001	0.594	0.083	0.113871744657593	somatosensory	CYBA
C19orf60	6.94386035134118e-06	0.927627968728256	0.531	0.028	0.167110943215377	somatosensory	C19orf60
JUN	9.80967714759891e-06	1.36529473303184	0.875	0.667	0.236079690234115	somatosensory	JUN
RDX	1.02163657141084e-05	1.14754653728701	0.688	0.194	0.245867057275732	somatosensory	RDX
C1QBP	1.61181470772611e-05	1.30153568262872	0.469	0.028	0.387899327561365	somatosensory	C1QBP
KTN1	2.41068647685903e-05	0.921695676423614	0.812	0.389	0.580155807520893	somatosensory	KTN1
HMGN1	3.12001613116856e-05	1.1685857878214	0.719	0.389	0.750863082127024	somatosensory	HMGN1
IER2	3.47004684188668e-05	1.34604395671804	0.781	0.417	0.835101472968448	somatosensory	IER2
PFN1	4.60205373192636e-05	1.04025264715859	0.844	0.528	1	somatosensory	PFN1
MAP1LC3A	6.39014539416744e-05	1.02345491257153	0.531	0.083	1	somatosensory	MAP1LC3A
YBX1	7.76479299188991e-05	0.994355566570215	0.781	0.361	1	somatosensory	YBX1
DLC1	0.000125066938180306	0.943006678754861	0.75	0.333	1	somatosensory	DLC1
C17orf89	0.000153820949367863	0.873366709566539	0.344	0	1	somatosensory	C17orf89
CST3	0.000230011252190007	0.991223915855306	0.594	0.139	1	somatosensory	CST3
VIM	0.000295823014969993	1.29040120005369	0.781	0.528	1	somatosensory	VIM
AKR7A2	0.000354351271974585	0.824464960354956	0.375	0.028	1	somatosensory	AKR7A2
CLEC11A	0.000366697116057858	1.42058177945028	0.438	0.083	1	somatosensory	CLEC11A
RBM17	0.000387133817908316	1.03199057719509	0.469	0.111	1	somatosensory	RBM17
AKIRIN2	0.000535050388428375	0.830580221273949	0.406	0.056	1	somatosensory	AKIRIN2
PRELID1	0.000535050388428375	0.685008212612846	0.406	0.056	1	somatosensory	PRELID1
UQCRFS1	0.000629041422894542	0.788212680634324	0.531	0.167	1	somatosensory	UQCRFS1
NME4	0.000629041422894542	0.78408957329735	0.531	0.167	1	somatosensory	NME4
CLTA	0.000674928269871885	0.760116916345627	0.594	0.222	1	somatosensory	CLTA
GUK1	0.000704667801774431	0.76270738326712	0.719	0.333	1	somatosensory	GUK1
PLAC9	0.000753843958283026	1.11333108903482	0.281	0	1	somatosensory	PLAC9
TMEM160	0.000753843958283026	0.784867667512047	0.281	0	1	somatosensory	TMEM160
TSEN34	0.000753843958283026	0.727523022411992	0.281	0	1	somatosensory	TSEN34
RPS8	0.000771015890373127	0.351332759125763	1	1	1	somatosensory	RPS8
ARHGAP29	0.00103318601555198	1.05269449229269	0.562	0.222	1	somatosensory	ARHGAP29
COX5A	0.00111284510092636	0.835960748600836	0.5	0.167	1	somatosensory	COX5A
FGD5-AS1	0.00120331069629338	0.707235016880181	0.469	0.111	1	somatosensory	FGD5-AS1
C4orf48	0.0012419228064026	0.840751335875929	0.312	0.028	1	somatosensory	C4orf48
P4HB	0.00167928545264828	0.718053395119461	0.531	0.167	1	somatosensory	P4HB
MRPL41	0.00169175988160012	0.691389979662248	0.406	0.083	1	somatosensory	MRPL41
TESC	0.00178968853799511	0.856941428406744	0.406	0.083	1	somatosensory	TESC
HNRNPA0	0.00210138208197886	0.760090329161571	0.656	0.306	1	somatosensory	HNRNPA0
DUT	0.00239271990427939	0.780646159127925	0.469	0.139	1	somatosensory	DUT
MAP1LC3B	0.0024477442890184	0.779238987359135	0.406	0.111	1	somatosensory	MAP1LC3B
METTL9	0.00248695531407294	0.713819320899492	0.469	0.167	1	somatosensory	METTL9
MTDH	0.00257023912117655	0.820838291020542	0.594	0.25	1	somatosensory	MTDH
PGRMC1	0.00258194309479584	0.758186819608289	0.406	0.111	1	somatosensory	PGRMC1
KLHDC2	0.00270872332270365	0.654199173287695	0.344	0.056	1	somatosensory	KLHDC2
PGLS	0.00272655898957541	0.834298626722896	0.375	0.083	1	somatosensory	PGLS
