	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SATB2	2.10749417902291e-47	1.12827733619174	0.769	0.285	5.86958203799671e-43	motor	SATB2
LIMCH1	1.06683010339015e-45	1.10273137442627	0.72	0.239	2.9712285209519e-41	motor	LIMCH1
ADRA2A	6.13053437464182e-34	0.876037624275985	0.636	0.209	1.70741512868149e-29	motor	ADRA2A
SYT4	1.20979573199685e-31	0.987478199777767	0.601	0.206	3.36940209318443e-27	motor	SYT4
CALM1	1.0793135499315e-30	0.664838291072526	0.958	0.769	3.00599616791421e-26	motor	CALM1
VCAN	3.59193093884513e-30	0.88031159426537	0.874	0.528	1.00038868577776e-25	motor	VCAN
STMN2	1.14652208870012e-27	0.476191483895177	1	0.978	3.19317866923869e-23	motor	STMN2
EEF1B2	1.21998607631443e-26	0.658399160842216	0.951	0.842	3.39778322114332e-22	motor	EEF1B2
CDH4	3.50895325717383e-26	0.761736425778284	0.497	0.163	9.77278571655483e-22	motor	CDH4
ARPP21	4.28977872083992e-26	0.859241392082486	0.622	0.268	1.19474627154113e-21	motor	ARPP21
TUBB2A	6.30559300313314e-26	0.632468778892798	0.951	0.76	1.75617070730261e-21	motor	TUBB2A
MAP1B	8.32234132368286e-25	0.485943770265695	0.972	0.965	2.31785528205891e-20	motor	MAP1B
GPM6A	3.62867034768701e-24	0.514544079793459	0.993	0.936	1.01062097853431e-19	motor	GPM6A
DAB1	5.216772505211e-24	0.688181005685101	0.315	0.073	1.45292331042632e-19	motor	DAB1
NKAIN2	1.1954785693103e-23	0.628427749558815	0.343	0.092	3.32952736338612e-19	motor	NKAIN2
CSRP2	2.16688844655364e-23	0.722725397054054	0.895	0.714	6.03500101249654e-19	motor	CSRP2
PEBP1	9.43697382184879e-22	0.591116704857538	0.93	0.779	2.62829157912311e-17	motor	PEBP1
SLA	6.2246245097915e-21	0.676391085519688	0.846	0.599	1.73362017222203e-16	motor	SLA
RBFOX1	1.2605202641983e-20	0.719525818420659	0.524	0.217	3.51067498781868e-16	motor	RBFOX1
ANK2	1.89229279040975e-20	0.78730604106686	0.678	0.359	5.2702246505702e-16	motor	ANK2
ZEB2	8.57136854204017e-20	0.793304243604264	0.699	0.391	2.38721185264361e-15	motor	ZEB2
FTL	2.97849407474859e-19	0.356907267861997	0.993	0.993	8.29540384758229e-15	motor	FTL
ENC1	3.89327124750499e-18	0.495614661021607	0.958	0.876	1.08431497514261e-13	motor	ENC1
NETO2	1.02220459881381e-17	0.69885731894333	0.392	0.154	2.84694202815635e-13	motor	NETO2
GPX4	1.41666737548422e-17	0.622765229025159	0.783	0.519	3.94556030746111e-13	motor	GPX4
TUBA1A	9.78288810470416e-17	0.278966046635266	1	1	2.72463216604116e-12	motor	TUBA1A
SQLE	9.13656969402507e-16	0.68572832914884	0.629	0.342	2.54462602548292e-11	motor	SQLE
RPL8	1.30305314543702e-14	0.29372837895417	0.993	0.978	3.62913331535664e-10	motor	RPL8
RTN1	2.47169684571238e-14	0.379278270926585	0.951	0.778	6.88392288499354e-10	motor	RTN1
SOBP	3.46662140305739e-14	0.573020422777621	0.476	0.219	9.65488726965513e-10	motor	SOBP
ZNF703	4.68124582815388e-13	0.482723418937412	0.301	0.107	1.30377377559914e-08	motor	ZNF703
PAFAH1B3	4.90411806030285e-13	0.445039710679057	0.874	0.81	1.36584592097495e-08	motor	PAFAH1B3
ZBTB18	1.77771053950957e-12	0.488018538206047	0.811	0.641	4.9511016235881e-08	motor	ZBTB18
C9orf16	4.50050068155927e-12	0.520905404095169	0.657	0.424	1.25343444482107e-07	motor	C9orf16
LINC01102	9.49269962513673e-12	0.623695993128304	0.371	0.162	2.64381177259683e-07	motor	LINC01102
NCAM1	1.17128744387254e-11	0.573914868443867	0.664	0.469	3.26215265992941e-07	motor	NCAM1
