	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MALAT1	2.18382331429746e-32	0.608951133164286	1	1	6.09352219388422e-28	motor	MALAT1
MT-ND3	2.40501199652804e-26	0.787021190400862	0.988	0.953	6.71070497391218e-22	motor	MT-ND3
RPS29	3.93962506797333e-26	0.729333026423192	1	0.974	1.0992735827166e-21	motor	RPS29
RP11-386I14.4	7.87504485175495e-18	1.11996321720083	0.4	0.104	2.19737376498518e-13	motor	RP11-386I14.4
P2RY12	2.24658310049075e-17	0.979748151546717	0.688	0.322	6.26864082529934e-13	motor	P2RY12
ZFP36L1	3.35295110147209e-15	0.828737107459914	0.875	0.631	9.35573945843759e-11	motor	ZFP36L1
MT-ND4L	1.58060027110293e-14	0.769121641265688	0.788	0.572	4.41034893645849e-10	motor	MT-ND4L
RHOB	3.47460935495109e-14	1.06517158943041	0.7	0.412	9.69520248312003e-10	motor	RHOB
DDX5	3.82003719243877e-13	0.579848625292216	0.925	0.901	1.06590497780619e-08	motor	DDX5
TPT1	8.95387174174559e-13	0.390417655518899	1	0.986	2.49839883209927e-08	motor	TPT1
FOS	1.0319545575801e-12	0.932840480370492	0.888	0.912	2.87946280201575e-08	motor	FOS
PDK4	6.16890755100071e-12	0.718868808553054	0.425	0.161	1.72131027395573e-07	motor	PDK4
CX3CR1	2.25775206889399e-11	0.781074006253051	0.725	0.47	6.29980559783491e-07	motor	CX3CR1
RP11-160E2.6	2.79792484778712e-11	0.815097679242445	0.288	0.083	7.8070497027804e-07	motor	RP11-160E2.6
BTG2	3.26221622856737e-11	0.994038814687117	0.75	0.547	9.10256194257152e-07	motor	BTG2
ADAM28	3.87951335922164e-11	0.76421907759823	0.638	0.363	1.08250061262361e-06	motor	ADAM28
TLR4	4.52981198503711e-11	0.909504151707684	0.475	0.218	1.26395343818491e-06	motor	TLR4
PABPC1	5.54294649544536e-11	0.512511680814777	0.888	0.747	1.54664836062412e-06	motor	PABPC1
KLF6	6.45933671951259e-11	0.816100770658912	0.838	0.678	1.8023487248456e-06	motor	KLF6
DUSP1	1.29534089796264e-10	0.734107807505828	0.862	0.79	3.61438970758517e-06	motor	DUSP1
RPL38	1.2963627244165e-10	0.377997138056984	0.962	0.947	3.61724090993935e-06	motor	RPL38
CH17-373J23.1	1.85313418681501e-10	0.628059875247277	0.262	0.073	5.17080032146992e-06	motor	CH17-373J23.1
