	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
FTL	5.44137651064678e-144	0.421112054014256	0.996	0.993	1.51547777198024e-139	motor	FTL
ENC1	1.60314417398545e-121	0.816435579724089	0.768	0.547	4.46491683896688e-117	motor	ENC1
MT-CO3	4.13574383048832e-107	0.276287963376527	1	0.999	1.1518460142293e-102	motor	MT-CO3
VCAN	5.06606986517582e-101	0.790214975922449	0.656	0.399	1.41095111815012e-96	motor	VCAN
RPL8	2.66236554643495e-85	0.308975164058085	0.994	0.982	7.41495428337598e-81	motor	RPL8
MT-CO2	2.55975904155287e-71	0.270097475841607	0.999	0.999	7.12918490662891e-67	motor	MT-CO2
CALM2	1.25429468130147e-60	0.320340607695457	0.99	0.994	3.49333611689273e-56	motor	CALM2
GAPDH	2.29335802367161e-59	0.300252960846623	0.971	0.968	6.38723143172781e-55	motor	GAPDH
PEBP1	8.49116133635953e-39	0.276846093356208	0.952	0.916	2.36487334378949e-34	motor	PEBP1
COX4I1	3.88284941468662e-35	0.294052039203711	0.871	0.875	1.08141239048437e-30	motor	COX4I1
GPX4	2.67122194085437e-34	0.385519754791549	0.742	0.703	7.43962022747349e-30	motor	GPX4
GABARAPL2	1.82255438734834e-30	0.264900925151552	0.788	0.811	5.07599622420385e-26	motor	GABARAPL2
ZEB2	2.93912261259384e-27	0.29108599241939	0.779	0.753	8.1857503883351e-23	motor	ZEB2
EIF1B	3.35031555393603e-27	0.461593019305734	0.772	0.788	9.33096384926722e-23	motor	EIF1B
NNAT	4.58091557742547e-27	0.273519482985422	0.863	0.804	1.27583079746877e-22	motor	NNAT
TBCB	6.35832986931275e-23	0.264825512865582	0.784	0.761	1.77085845190229e-18	motor	TBCB
CSRP2	2.96379386491579e-21	0.296767415335757	0.861	0.889	8.25446229317697e-17	motor	CSRP2
SQLE	7.74031404301885e-21	0.364122300483465	0.614	0.56	2.15575486412118e-16	motor	SQLE
C9orf16	9.58993888042631e-20	0.295026378880557	0.661	0.645	2.67089387758753e-15	motor	C9orf16
ADRA2A	1.39086339319227e-17	0.446141270481579	0.368	0.272	3.87369363637979e-13	motor	ADRA2A
CTTNBP2	5.88055127174051e-14	0.388392451009786	0.495	0.449	1.63779233469245e-09	motor	CTTNBP2
NDUFB10	2.67045133165103e-12	0.256771532022075	0.544	0.558	7.43747400378128e-08	motor	NDUFB10
ALKBH7	2.01304002869615e-09	0.281648384989021	0.493	0.502	5.60651778392165e-05	motor	ALKBH7
SRI	2.61020914027508e-09	0.323156299896797	0.414	0.382	7.26969347658014e-05	motor	SRI
ACAT2	1.31065006619962e-08	0.295728594690778	0.517	0.52	0.000365029149937256	motor	ACAT2
HMGN3	3.58079137189182e-08	0.296406459503536	0.48	0.488	0.000997286204985592	motor	HMGN3
