	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TPI1	1.57267715884805e-06	0.257821903366036	1	0.962	0.0425566439184282	motor	TPI1
CDR1	2.01047388781379e-06	0.521856498975506	0.432	0.139	0.0544034234042412	motor	CDR1
HNRNPA2B1	1.09014419436547e-05	0.271115989998489	1	0.958	0.294993018995296	motor	HNRNPA2B1
VCAN	1.11042027841688e-05	0.541878154743733	0.568	0.26	0.300479727339607	motor	VCAN
MTCH2	1.61200283597184e-05	0.464496804044586	0.757	0.521	0.436207967413981	motor	MTCH2
XXbac-BPG252P9.9	1.61860606737051e-05	0.682491958319262	0.486	0.233	0.437994801830459	motor	XXbac-BPG252P9.9
MAPRE2	1.72172344779951e-05	0.480014157762509	0.757	0.51	0.465898364974548	motor	MAPRE2
ARHGDIB	2.72376382251921e-05	0.39757311371667	0.919	0.76	0.737050490373698	motor	ARHGDIB
MTUS1	4.84761866855042e-05	0.351069249599335	0.919	0.837	1	motor	MTUS1
LDHB	5.29840267049919e-05	0.285421195143703	0.946	0.934	1	motor	LDHB
LAPTM4A	7.60625958430093e-05	0.271561081062601	1	0.931	1	motor	LAPTM4A
UBE2T	7.92237721736517e-05	0.542687765416267	0.351	0.122	1	motor	UBE2T
RBM25	7.96090193504134e-05	0.355362638898676	0.946	0.792	1	motor	RBM25
ZFC3H1	0.000191355695389745	0.39785694899588	0.622	0.378	1	motor	ZFC3H1
TFPI	0.000191800846879371	0.358471429955086	0.946	0.861	1	motor	TFPI
CORO1C	0.000202510199707466	0.407977516552073	0.757	0.632	1	motor	CORO1C
SAP18	0.000209979675063655	0.32600126330923	0.973	0.878	1	motor	SAP18
COPS8	0.000228761599690643	0.381992709438049	0.73	0.507	1	motor	COPS8
GGT7	0.000234215021877032	0.313057909922898	0.297	0.094	1	motor	GGT7
UACA	0.000267022330051022	0.28641547977495	0.973	0.896	1	motor	UACA
CDR1-AS	0.000274190214669278	0.5344675891237	0.486	0.233	1	motor	CDR1-AS
LRRTM2	0.000275666521358269	0.342969196356412	0.27	0.083	1	motor	LRRTM2
TMEM14C	0.00029035486424507	0.332231956905405	0.865	0.691	1	motor	TMEM14C
RAD23A	0.000381035486258191	0.374833037476085	0.865	0.701	1	motor	RAD23A
MPC1	0.000403708439754255	0.453542568314573	0.676	0.469	1	motor	MPC1
ARHGAP11A	0.000403867634915097	0.701802025171787	0.405	0.181	1	motor	ARHGAP11A
PRELP	0.000411106869311474	0.432317096932317	0.865	0.715	1	motor	PRELP
HNRNPA1L2	0.000412793706417725	0.582420513374799	0.568	0.323	1	motor	HNRNPA1L2
SRSF11	0.000455610364140251	0.29266210186049	0.919	0.833	1	motor	SRSF11
HIRIP3	0.000573456752605259	0.617142245125009	0.486	0.257	1	motor	HIRIP3
SEPT6	0.000574397083226894	0.567191417121544	0.649	0.462	1	motor	SEPT6
GPBP1	0.000649620645550666	0.329819910864579	0.892	0.74	1	motor	GPBP1
FADS2	0.000652314113653328	0.407584990237863	0.459	0.236	1	motor	FADS2
MRPS7	0.000739483182184145	0.356111581593657	0.784	0.615	1	motor	MRPS7
RTN3	0.000769523355242924	0.349162586724858	0.838	0.684	1	motor	RTN3
