	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RPS2	3.0920840917401e-16	1.41717750480485	1	0.493	6.45503474991662e-12	motor	RPS2
CLIC1	0.00039519608734773	0.808345389255952	0.356	0.093	1	motor	CLIC1
TPI1	0.00144674506153119	0.559251903678164	0.822	0.693	1	motor	TPI1
PRMT2	0.0020483887498293	0.641660455612947	0.689	0.507	1	motor	PRMT2
DCXR	0.00222462091928578	0.534291538269138	0.444	0.2	1	motor	DCXR
PGK1	0.00246534768637536	0.722465890028281	0.356	0.133	1	motor	PGK1
CTNNB1	0.0028130862090796	0.78238689017327	0.511	0.28	1	motor	CTNNB1
C11orf73	0.00370953215602758	0.598275651754058	0.378	0.16	1	motor	C11orf73
NUDC	0.00432820886344097	0.538512792237742	0.489	0.28	1	motor	NUDC
GSTP1	0.00464091789949842	0.312964308846437	0.911	0.827	1	motor	GSTP1
CETN2	0.00499378462213348	0.544877757446175	0.378	0.187	1	motor	CETN2
SOD1	0.00619218359922268	0.570047804299028	0.689	0.533	1	motor	SOD1
TMEM107	0.00647804144122228	0.563922133566585	0.289	0.093	1	motor	TMEM107
SNHG9	0.00673348876168995	0.518445829112193	0.444	0.24	1	motor	SNHG9
CNN3	0.00701054067634192	0.392454155216865	0.778	0.547	1	motor	CNN3
ETFA	0.0076785702708699	0.682086942294381	0.267	0.093	1	motor	ETFA
PON2	0.00768690768853613	0.322481508269036	0.489	0.24	1	motor	PON2
ALDOA	0.0080936685801949	0.550040384836715	0.533	0.333	1	motor	ALDOA
PFN1	0.00905181656556071	0.521241926157654	0.533	0.373	1	motor	PFN1
TOMM7	0.00939488946462517	0.371453369399637	0.844	0.68	1	motor	TOMM7
AC090498.1	6.98109474259349e-06	0.58551867758233	0.974	0.805	0.145737333846382	PFC	AC090498.1
HSPB1	3.42045854193264e-05	0.812054634687841	0.658	0.341	0.714054925213858	PFC	HSPB1
SEPW1	0.000720794516340716	0.677106953373656	0.711	0.488	1	PFC	SEPW1
FABP7	0.000780698065985791	0.706442111605626	1	0.988	1	PFC	FABP7
