	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
BPNT1	3.92450306200562e-13	0.522497215414794	0.636	0.03	1.07021198500893e-08	motor	BPNT1
NKX2-1	9.65419632166735e-13	0.676627286025912	0.455	0.007	2.63269933691869e-08	motor	NKX2-1
LMO1	6.05081967931004e-10	0.769116211829049	0.364	0.007	1.65005852654785e-05	motor	LMO1
RP11-359B12.2	1.09706117156339e-09	0.365934256994128	0.273	0	2.99168581485337e-05	motor	RP11-359B12.2
FGL1	1.09706117156339e-09	0.317109247431727	0.273	0	2.99168581485337e-05	motor	FGL1
SLC19A1	2.83352751186315e-09	0.70444304685713	0.727	0.096	7.72702952485081e-05	motor	SLC19A1
GRM8	1.72896346796813e-08	0.288485292332818	0.364	0.015	0.00047148833771491	motor	GRM8
PTHLH	2.51152230251844e-08	0.260047416863091	0.364	0.015	0.000684892131896779	motor	PTHLH
TAC3	2.76174974783444e-07	0.644051969898909	0.273	0.007	0.00753129156234451	motor	TAC3
LINC01139	3.17417421999962e-07	0.4265847536305	0.273	0.007	0.00865597309793896	motor	LINC01139
RERG	3.17417421999962e-07	0.256053448857661	0.273	0.007	0.00865597309793896	motor	RERG
DKK1	3.63879757808553e-07	0.432215935834846	0.364	0.022	0.00992300099543924	motor	DKK1
CMKLR1	3.63879757808553e-07	0.290855939045121	0.364	0.022	0.00992300099543924	motor	CMKLR1
RP11-307C19.2	3.78204740195635e-07	0.587997881908555	0.545	0.067	0.010313643265135	motor	RP11-307C19.2
HIBADH	1.76315321319173e-06	0.719236475412278	0.545	0.081	0.0480811881237385	motor	HIBADH
DLX2	3.6508875372512e-06	0.841277799463553	0.636	0.119	0.0995597031408402	motor	DLX2
MAD2L1BP	3.92697012902915e-06	0.303026166020079	0.364	0.03	0.107088475418625	motor	MAD2L1BP
NRXN3	4.72981922557243e-06	0.275368918491055	0.455	0.052	0.12898217028136	motor	NRXN3
FAM20A	5.73605870198665e-06	0.84559041806355	0.636	0.141	0.156422320803176	motor	FAM20A
LIX1	6.96528552483588e-06	0.334811150303299	0.273	0.015	0.189943336262275	motor	LIX1
MAP2K7	7.12184809156233e-06	0.527843450811825	0.636	0.119	0.194212797456905	motor	MAP2K7
SLC6A12	9.12552769236638e-06	0.833352029645422	0.818	0.222	0.248853140170831	motor	SLC6A12
DIMT1	9.35877620769017e-06	0.35260918070009	0.636	0.111	0.255213827183711	motor	DIMT1
CPXM1	1.09557441847658e-05	0.486733458719003	0.455	0.059	0.298763143918563	motor	CPXM1
PMM2	1.1171559274213e-05	0.335655256970352	0.364	0.037	0.304648421407789	motor	PMM2
MEST	1.14673781227619e-05	1.50013834838044	0.818	0.267	0.312715401407716	motor	MEST
STXBP4	1.62904610740603e-05	0.682472325122293	0.455	0.067	0.444240873489624	motor	STXBP4
ATG7	1.67941861947578e-05	0.331511904228789	0.545	0.089	0.457977457531046	motor	ATG7
TM7SF3	1.71543214120091e-05	0.526675621357007	0.545	0.096	0.467798344905488	motor	TM7SF3
RCSD1	2.22230149973844e-05	0.848166812302547	0.909	0.333	0.606021618978672	motor	RCSD1
MAPKAP1	2.49867426269801e-05	0.581837370121693	0.727	0.178	0.681388471437748	motor	MAPKAP1
SOX6	2.82799843382611e-05	0.48425477800271	0.545	0.089	0.77119517290438	motor	SOX6
JOSD2	3.46500987873806e-05	0.60210968447801	0.727	0.185	0.944908193931869	motor	JOSD2
CPED1	3.7642337201484e-05	0.464503378074026	0.545	0.096	1	motor	CPED1
CYGB	4.20677414299506e-05	0.493211576370302	0.273	0.022	1	motor	CYGB
CMBL	4.61603606745312e-05	0.661691164182804	0.273	0.022	1	motor	CMBL
PLS3	4.82788340341457e-05	0.642284259262121	1	0.407	1	motor	PLS3
PLD5	5.11883069878609e-05	0.569502357069865	0.545	0.104	1	motor	PLD5
ASB16-AS1	5.55048946547661e-05	0.343903533136994	0.273	0.022	1	motor	ASB16-AS1
NEK11	6.08237966251652e-05	0.287548400313766	0.273	0.022	1	motor	NEK11
MYL5	6.66228697022229e-05	0.276300493724158	0.273	0.022	1	motor	MYL5
OLFML2A	6.87526844737528e-05	1.00480436110209	0.545	0.133	1	motor	OLFML2A
PPM1A	6.89086889949009e-05	0.514696102256706	0.636	0.141	1	motor	PPM1A
PHLDB3	7.47485487527019e-05	0.502449651433107	0.545	0.111	1	motor	PHLDB3
