	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SFTA3	1.22548003939154e-56	1.07625230324665	0.353	0	3.34188406742073e-52	motor	SFTA3
NKX2-1	6.63846778621174e-35	0.837181152415831	0.412	0.008	1.81031016529994e-30	motor	NKX2-1
RHOH	1.55279188351352e-11	0.421232919482629	0.294	0.021	4.23446346634137e-07	motor	RHOH
ARHGAP15	1.64439776349169e-09	0.662162193004618	0.353	0.041	4.48427270104184e-05	motor	ARHGAP15
RAB21	2.41958094381701e-09	0.668173774944044	0.294	0.028	6.59819723378898e-05	motor	RAB21
CRK	7.09968508907641e-09	0.746372166849413	0.588	0.114	0.000193608412379114	motor	CRK
ZNF793	1.74299416874518e-07	0.566603594844347	0.294	0.035	0.0047531450981681	motor	ZNF793
STK17A	3.08240477295183e-07	0.549463012745772	0.353	0.052	0.00840571781583965	motor	STK17A
PARP4	4.0457171096324e-07	0.638749921999038	0.294	0.04	0.0110326705579676	motor	PARP4
MSH2	6.85192620801364e-07	0.577502072783871	0.353	0.055	0.0186852027692532	motor	MSH2
IPCEF1	1.07789859391647e-06	0.529570559507518	0.412	0.076	0.029394294656102	motor	IPCEF1
DOCK8	1.85855560730566e-06	0.803369353701865	0.529	0.13	0.0506828114112253	motor	DOCK8
RASAL2	2.13146267112854e-06	0.426100509853293	0.412	0.076	0.0581249870416752	motor	RASAL2
PCYT1A	2.25649629127583e-06	0.548450711959278	0.294	0.044	0.0615346538630919	motor	PCYT1A
MSI2	3.22693840420491e-06	0.530359564043968	0.294	0.044	0.0879986102826679	motor	MSI2
NCOR1	5.21429762813363e-06	0.561364326299951	0.765	0.239	0.142193896319204	motor	NCOR1
TLR5	6.03913284539633e-06	0.371373209706156	0.294	0.045	0.164687152693958	motor	TLR5
DDX54	6.23594853392734e-06	0.613480874185282	0.353	0.066	0.170054316520199	motor	DDX54
CH17-373J23.1	9.8213069996546e-06	1.16483812304255	0.412	0.099	0.267827041880581	motor	CH17-373J23.1
MEST	1.24274558162195e-05	0.841815192068175	0.353	0.068	0.338896720108307	motor	MEST
RNF135	1.98637660883546e-05	0.324074126961517	0.294	0.049	0.541684901229429	motor	RNF135
RNF111	2.82892568974871e-05	0.471451560336264	0.294	0.052	0.771448035594475	motor	RNF111
ME2	3.23370276348714e-05	0.868000004275131	0.471	0.138	0.881830743602944	motor	ME2
EIF2AK1	4.2660478566782e-05	0.543242701387689	0.471	0.121	1	motor	EIF2AK1
SDHAF3	4.27495760614062e-05	0.462287514615356	0.294	0.054	1	motor	SDHAF3
WDR83	4.45312202713382e-05	0.324389371859761	0.294	0.052	1	motor	WDR83
PAICS	6.71562670470598e-05	0.445742207824582	0.294	0.056	1	motor	PAICS
LTV1	8.59062903411437e-05	0.302265060560016	0.294	0.056	1	motor	LTV1
PRKDC	8.74473937336592e-05	0.665776800049625	0.529	0.165	1	motor	PRKDC
WBSCR16	8.99977169734506e-05	0.373359596882138	0.294	0.056	1	motor	WBSCR16
REEP3	9.93248586876861e-05	0.32269785511437	0.353	0.078	1	motor	REEP3
EGR2	0.000102930719485651	0.979701704739192	0.471	0.148	1	motor	EGR2
SNX17	0.000103694737822011	0.419757306536099	0.529	0.151	1	motor	SNX17
RASAL3	0.000109524273953375	0.556472932945623	0.294	0.062	1	motor	RASAL3
IFI27L1	0.000114974979837689	0.40785750362934	0.294	0.058	1	motor	IFI27L1
BAZ1A	0.000118442583064439	0.658601528373949	0.412	0.112	1	motor	BAZ1A
WIPF1	0.000121662098329481	0.299168137797648	0.294	0.059	1	motor	WIPF1
USP9X	0.000122829208279215	0.525959490797856	0.353	0.083	1	motor	USP9X
MEF2A	0.000125075215691985	0.495276851832183	0.588	0.194	1	motor	MEF2A
RHOBTB3	0.000136905582732214	0.612002340702574	0.353	0.086	1	motor	RHOBTB3
PPCS	0.000159998574008993	0.589035610406976	0.471	0.143	1	motor	PPCS
METTL21A	0.000176855331544768	0.43852050177502	0.294	0.062	1	motor	METTL21A
TACC1	0.000178913397708882	0.445758499174066	0.412	0.112	1	motor	TACC1
FLAD1	0.000180870675495823	0.622546868813008	0.294	0.065	1	motor	FLAD1
RBM23	0.000199376095792504	0.407123809935274	0.353	0.083	1	motor	RBM23
CLUAP1	0.000204251064360864	0.299561630296158	0.294	0.059	1	motor	CLUAP1
RP11-160E2.6	0.00021159381259422	0.852790324126709	0.412	0.127	1	motor	RP11-160E2.6
PABPC1	0.00021589141745448	0.657482343978653	0.882	0.685	1	motor	PABPC1
FOXN3	0.000223228247558119	0.631078370973769	0.529	0.174	1	motor	FOXN3
VPS51	0.000235356430797034	0.498840791093995	0.471	0.138	1	motor	VPS51
PLK3	0.000244472560205983	0.558455009142496	0.412	0.119	1	motor	PLK3
CDKN1B	0.000245579750469876	0.639750625395212	0.412	0.12	1	motor	CDKN1B
TSPYL1	0.000321797419280026	0.472827358722742	0.353	0.088	1	motor	TSPYL1
SLC25A33	0.00035082485494623	0.396327078168321	0.294	0.066	1	motor	SLC25A33
SOX6	0.000351121349695085	0.613898451765951	0.294	0.068	1	motor	SOX6
C14orf37	0.000395343007416282	0.467375552156153	0.294	0.068	1	motor	C14orf37
MYH9	0.000426095576242906	0.564001365683483	0.353	0.095	1	motor	MYH9
C1orf56	0.000443938468300716	0.52494591142337	0.353	0.093	1	motor	C1orf56
PDPK1	0.000448982576279776	0.263409113787518	0.294	0.064	1	motor	PDPK1
MRPL46	0.000545247079556446	0.343825425172938	0.294	0.068	1	motor	MRPL46
CCNDBP1	0.000551767895684165	0.571579285005609	0.294	0.072	1	motor	CCNDBP1
ADD1	0.000582002846737079	0.442932332952224	0.412	0.12	1	motor	ADD1
