	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SAR1A	3.76077718206517e-90	1.18908683746767	0.586	0.198	9.05068636635805e-86	motor	SAR1A
HNRNPH1	1.74506252674743e-82	1.54700236025098	0.721	0.417	4.19966747687036e-78	motor	HNRNPH1
SOX11	1.12862279138782e-78	1.28395228553637	0.886	0.676	2.71614360975392e-74	motor	SOX11
PPP1CB	5.64126851062961e-66	1.03192334473691	0.646	0.348	1.35762767976812e-61	motor	PPP1CB
LMO3	7.42338660512808e-63	0.896875783589733	0.629	0.305	1.78651222039012e-58	motor	LMO3
MARCKS	2.40287289569542e-49	0.600171678445	0.773	0.564	5.7827539107806e-45	motor	MARCKS
PPP3CA	1.0930602681303e-47	0.961449266414825	0.475	0.215	2.63055884128237e-43	motor	PPP3CA
CTNNB1	5.59227225565792e-46	1.29260376705256	0.436	0.187	1.34583624104664e-41	motor	CTNNB1
PCDH17	4.49689915935998e-38	0.785014753144132	0.277	0.083	1.08222375169157e-33	motor	PCDH17
WTAP	1.30039821871641e-37	0.814598088377512	0.361	0.15	3.1295383531629e-33	motor	WTAP
PTPRS	2.91625120309295e-36	0.884720117648114	0.439	0.218	7.0182501453635e-32	motor	PTPRS
SRSF6	1.82911669659162e-34	0.721740554185973	0.45	0.21	4.40195224201739e-30	motor	SRSF6
MDM4	2.30300902133901e-33	0.811814314667262	0.312	0.114	5.54242151075445e-29	motor	MDM4
PABPC1	8.24485229442648e-33	0.509432781439025	0.752	0.59	1.98420615317668e-28	motor	PABPC1
CBX3	1.21019085685112e-32	0.518216589507028	0.771	0.619	2.91244531609791e-28	motor	CBX3
KRT31	2.81330230289941e-32	0.805726235779712	0.288	0.102	6.77049332215772e-28	motor	KRT31
CDC42	8.40973240982108e-32	0.517355901334966	0.754	0.589	2.02388620174754e-27	motor	CDC42
NFIA	1.69004664697931e-31	0.514749383648969	0.752	0.608	4.06726626062042e-27	motor	NFIA
INSR	4.83946534300601e-31	0.872503155200098	0.311	0.121	1.16466572944783e-26	motor	INSR
BCL11B	9.76008122707633e-31	0.73233074371061	0.48	0.263	2.34886114810819e-26	motor	BCL11B
SET	4.66241755683426e-30	0.678625427755032	0.668	0.491	1.12205740922773e-25	motor	SET
LMO4	1.21044110227577e-28	0.786270295210545	0.495	0.291	2.91304755673687e-24	motor	LMO4
GPM6A	1.68529982190865e-27	0.392644588559839	0.905	0.822	4.05584255140535e-23	motor	GPM6A
ATP5I	2.24155081827413e-27	0.36752241169097	0.871	0.799	5.39451619925851e-23	motor	ATP5I
BCYRN1	3.18831373063128e-26	0.756166884279574	0.286	0.112	7.67299582413724e-22	motor	BCYRN1
PAFAH1B2	1.07157126631794e-25	0.55185613784449	0.334	0.164	2.57884340952076e-21	motor	PAFAH1B2
AC090498.1	8.69463267904398e-25	0.277240676743304	0.93	0.871	2.09245030053872e-20	motor	AC090498.1
MARCH6	4.61181708553631e-24	0.623311656560281	0.429	0.24	1.10987989980517e-19	motor	MARCH6
PRKAR1A	1.14449185447918e-23	0.557089253489238	0.3	0.141	2.75433409698961e-19	motor	PRKAR1A
SERF2	2.6049566349356e-23	0.363433916806345	0.83	0.74	6.26908863763602e-19	motor	SERF2
UQCR11	5.92739408584624e-23	0.351665331128848	0.846	0.769	1.42648666069976e-18	motor	UQCR11
NFIB	2.8680445243051e-22	0.38679978599055	0.902	0.835	6.90223595219266e-18	motor	NFIB
MIF	4.03353529986435e-22	0.367524867257363	0.807	0.715	9.70710605265353e-18	motor	MIF
NDUFA13	1.50060914601635e-21	0.430124975778987	0.727	0.602	3.61136597080295e-17	motor	NDUFA13
EIF4G2	1.31216036492044e-19	0.418940314133102	0.638	0.512	3.15784513421753e-15	motor	EIF4G2
ATP5E	3.85944910014392e-19	0.270840865212382	0.941	0.914	9.28815020440636e-15	motor	ATP5E
USMG5	5.19112274827705e-19	0.330010775133741	0.8	0.736	1.24929560060036e-14	motor	USMG5
RAB10	7.49815474974075e-19	0.484995879946639	0.32	0.177	1.80450592207261e-14	motor	RAB10
BEX5	8.90158084974314e-18	0.515287193287126	0.396	0.227	2.14225444729918e-13	motor	BEX5
TRA2A	1.28883147880984e-17	0.530805158540804	0.416	0.283	3.10170183690376e-13	motor	TRA2A
LLNLR-245B6.1	1.38364715808124e-17	0.449503067291686	0.423	0.279	3.32988525063831e-13	motor	LLNLR-245B6.1
SATB2	2.42381261373437e-17	0.546877857586178	0.279	0.135	5.83314743621314e-13	motor	SATB2
FTL	6.6207323501276e-16	0.256713468124417	0.92	0.879	1.59334544738171e-11	motor	FTL
RPP21	7.44871768877887e-16	0.477198154352806	0.33	0.196	1.79260839898152e-11	motor	RPP21
TMA7	1.29871241513765e-15	0.266043407568426	0.868	0.847	3.12548129827027e-11	motor	TMA7
TNRC6B	4.05025619550366e-15	0.572398943248913	0.371	0.241	9.7473465600991e-11	motor	TNRC6B
RBP1	6.57288827991482e-15	0.457127814468332	0.368	0.236	1.5818312934443e-10	motor	RBP1
ENC1	1.18629651124825e-14	0.488574254500889	0.448	0.308	2.85494118397004e-10	motor	ENC1
LIMCH1	1.58436482626921e-14	0.412434551157159	0.518	0.389	3.81293239089949e-10	motor	LIMCH1
POMP	3.45950724335449e-14	0.319104399785511	0.707	0.646	8.32565013185691e-10	motor	POMP
UQCR10	3.92174438231824e-14	0.255885721939931	0.78	0.719	9.43807003048709e-10	motor	UQCR10
YWHAG	9.02365836039431e-14	0.379779339446582	0.43	0.31	2.17163362101249e-09	motor	YWHAG
PET100	6.06567159413674e-13	0.313789412311837	0.68	0.595	1.45976452584495e-08	motor	PET100
PRMT2	1.78979104833258e-12	0.333224445405012	0.509	0.398	4.30731113691718e-08	motor	PRMT2
DCX	2.49660962304829e-12	0.415041035244315	0.604	0.481	6.00834071882801e-08	motor	DCX
SLIRP	8.32888762753336e-12	0.307070545997534	0.684	0.618	2.00443009644218e-07	motor	SLIRP
ZEB2	1.28395381256961e-11	0.406183453356008	0.379	0.268	3.08996324533001e-07	motor	ZEB2
PTBP2	1.31167165165531e-11	0.486739186836129	0.284	0.17	3.15666899687366e-07	motor	PTBP2
TRIM36	2.49682022528661e-11	0.44446698998322	0.339	0.223	6.00884755417475e-07	motor	TRIM36
AZIN1	4.37389767151458e-11	0.430987774976262	0.275	0.167	1.0526222136267e-06	motor	AZIN1
ARF4	4.39612483083585e-11	0.328227737553862	0.511	0.424	1.05797140178896e-06	motor	ARF4
ENAH	1.21495874514492e-10	0.40357496863701	0.296	0.191	2.92391971606576e-06	motor	ENAH
SEC61G	2.84135681995312e-10	0.255953062965599	0.741	0.699	6.83800932289917e-06	motor	SEC61G
MEG3	5.38325977933966e-10	0.305974063946797	0.377	0.271	1.29553529849588e-05	motor	MEG3
PCBP1	5.92180099149533e-10	0.386304593284353	0.405	0.307	1.42514062661327e-05	motor	PCBP1
