	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
EBF1	1.10765798092188e-154	1.20929418499276	0.35	0	3.02058331397397e-150	motor	EBF1
SERTAD4	2.98543228507825e-59	1.68428513064096	0.55	0.015	8.14127384140838e-55	motor	SERTAD4
RXRG	1.56999639063736e-44	1.08246566548182	0.3	0.004	4.28138015726809e-40	motor	RXRG
PENK	3.59048025916422e-42	2.44088511298647	0.5	0.029	9.79123966674083e-38	motor	PENK
SKAP2	1.35221509905983e-38	1.08642051078294	0.35	0.012	3.68749057513616e-34	motor	SKAP2
SYNPR	2.99006120226365e-31	1.48043033902391	0.5	0.032	8.15389689857298e-27	motor	SYNPR
NPAS4	4.74510930797402e-20	0.994865317595171	0.3	0.013	1.29399130828452e-15	motor	NPAS4
FOXP1	2.43772946219988e-17	2.10136456674641	0.65	0.107	6.64768824341907e-13	motor	FOXP1
PCP4	6.45277417498503e-16	1.58117730126059	0.5	0.072	1.75967151751842e-11	motor	PCP4
ID4	4.42445852558169e-13	1.56699726626482	0.55	0.095	1.20654983992613e-08	motor	ID4
CNTNAP2	1.17695595971275e-12	0.999175998237019	0.35	0.037	3.20955890213668e-08	motor	CNTNAP2
WDR7	3.96649477425849e-12	0.833082028125917	0.3	0.029	1.08166312494029e-07	motor	WDR7
BCL11B	1.31136165408307e-11	1.27683596054436	0.4	0.056	3.57608323068452e-07	motor	BCL11B
CXCL14	3.56758090108182e-11	0.878709611641525	0.3	0.026	9.72879311725014e-07	motor	CXCL14
FAM84A	2.15343585133043e-10	0.801367778016974	0.35	0.051	5.87241956657809e-06	motor	FAM84A
RP11-161M6.2	1.25795523277406e-09	1.05225596637538	0.4	0.062	3.43044391977486e-05	motor	RP11-161M6.2
MGAT4C	2.28203815266257e-09	0.930219757007654	0.4	0.075	6.22311804231084e-05	motor	MGAT4C
CCDC88C	3.04371491966244e-09	0.768033317629434	0.3	0.042	8.30021058591947e-05	motor	CCDC88C
HEY1	1.69833502539798e-08	0.851073928199642	0.3	0.048	0.00046313596142603	motor	HEY1
CHL1	2.77955089796706e-08	0.996395894299241	0.9	0.446	0.000757983529875618	motor	CHL1
DLX5	3.48866392736376e-08	0.958808864292437	0.4	0.074	0.000951358652992099	motor	DLX5
NNAT	4.29984635812672e-08	0.950072470987927	1	0.83	0.00117256810186116	motor	NNAT
AC004158.3	1.40410456479645e-07	1.23979409937312	0.65	0.251	0.00382899314819991	motor	AC004158.3
SLITRK4	2.13206175465504e-07	0.836183719444606	0.35	0.059	0.00581413240494428	motor	SLITRK4
CLK4	2.22111238758895e-07	0.702458319991293	0.4	0.079	0.00605697348095508	motor	CLK4
ZCCHC12	2.43773658351257e-07	0.624593927195738	0.3	0.045	0.00664770766323878	motor	ZCCHC12
CDH8	5.24255775260691e-07	0.687452908157977	0.3	0.056	0.014296454991359	motor	CDH8
TSSC1	5.33957981645828e-07	0.93593799466879	0.55	0.149	0.0145610341594817	motor	TSSC1
VSNL1	6.47730621665076e-07	1.16001123422397	0.3	0.05	0.0176636140528066	motor	VSNL1
RND3	7.15748095837064e-07	0.61924339323006	0.4	0.085	0.0195184505734767	motor	RND3
CSTF2T	1.81246068096004e-06	0.964299399459408	0.4	0.092	0.0494258027697803	motor	CSTF2T
PDCD4	3.02415991751982e-06	0.495492959259933	0.3	0.058	0.0824688409507654	motor	PDCD4
SOX4	4.50808757569514e-06	0.761821989205862	1	0.846	0.122935548189206	motor	SOX4
BAG6	5.32079283026187e-06	0.711081323599292	0.6	0.197	0.145098020481241	motor	BAG6
MTX2	8.7816972432239e-06	0.789336685770529	0.6	0.223	0.239476883822716	motor	MTX2
HERPUD1	9.1764611304232e-06	0.839064283730633	0.45	0.127	0.250242095026641	motor	HERPUD1
FAM110A	1.81532619979088e-05	0.557068930970332	0.3	0.063	0.495039454682973	motor	FAM110A
SOX2	2.00856608620084e-05	1.09469799201068	0.35	0.085	0.54773597170697	motor	SOX2
ZBTB20	2.46884680068774e-05	1.01453871524129	0.45	0.132	0.673254522547547	motor	ZBTB20
PNRC1	2.83188334544308e-05	0.806168104722649	0.6	0.26	0.772254588302329	motor	PNRC1
SKIL	3.38762533266864e-05	0.849601291612905	0.4	0.117	0.923805428218738	motor	SKIL
PDS5B	4.25768744755005e-05	0.898531371869441	0.45	0.141	1	motor	PDS5B
HNRNPK	4.55247543856503e-05	0.592947461442826	0.9	0.754	1	motor	HNRNPK
SARAF	5.84257530081164e-05	0.85212796711373	0.85	0.608	1	motor	SARAF
GPC2	6.69755577906655e-05	0.914556349833336	0.5	0.193	1	motor	GPC2
RGS2	6.72569121199224e-05	1.40926527060208	0.3	0.079	1	motor	RGS2
GNAL	0.000112370731274717	0.844336810840646	0.4	0.142	1	motor	GNAL
TIAL1	0.000144166943305867	0.579854894558011	0.4	0.132	1	motor	TIAL1
PGRMC1	0.000160793126115148	0.837106670767521	0.6	0.317	1	motor	PGRMC1
LDB2	0.000173411498917808	0.658995232379172	0.5	0.194	1	motor	LDB2
TUSC3	0.000228252518193784	0.941222198117824	0.55	0.257	1	motor	TUSC3
ACTG1	0.000234023723504504	0.481599922249536	1	0.966	1	motor	ACTG1
VCAN	0.000235510540929106	0.831932889717411	0.7	0.398	1	motor	VCAN
ATP6AP2	0.000253882482812372	0.732243492475274	0.6	0.286	1	motor	ATP6AP2
MORF4L1	0.000281793476887137	0.422872823875289	0.95	0.868	1	motor	MORF4L1
NUP35	0.000303360559520255	0.584174933641901	0.3	0.074	1	motor	NUP35
WASH1	0.000314503614155848	0.585791057979295	0.35	0.112	1	motor	WASH1
HMGN2	0.000317589767417125	0.544660919756331	0.9	0.638	1	motor	HMGN2
PCDH10	0.000336533550778191	0.992705492281013	0.35	0.114	1	motor	PCDH10
SERPINI1	0.000347155208716376	0.831927299791999	0.3	0.074	1	motor	SERPINI1
UBC	0.000353647356919434	0.549718706770757	0.95	0.819	1	motor	UBC
AZI2	0.000365332513534551	0.562974591708499	0.4	0.124	1	motor	AZI2
MEIS2	0.000393471140717775	0.728423929314181	0.85	0.568	1	motor	MEIS2
CTC-524C5.2	0.000407408579369931	0.700764356163716	0.3	0.083	1	motor	CTC-524C5.2
MEX3A	0.000442178558422406	0.720330928215324	0.5	0.214	1	motor	MEX3A
ROBO2	0.000447424591080766	0.705195663697088	0.5	0.223	1	motor	ROBO2
NCOA1	0.00047550888691845	0.886216553944237	0.4	0.152	1	motor	NCOA1
FAM204A	0.000512702271754916	0.643785638160679	0.6	0.295	1	motor	FAM204A
FH	0.000653278921354182	0.637985570999972	0.35	0.099	1	motor	FH
LDHA	0.000686143125723069	0.640935343140556	0.6	0.278	1	motor	LDHA
GLT8D1	0.000704244057624411	0.477505312013312	0.3	0.086	1	motor	GLT8D1
ANKRD46	0.00070895545483146	0.704236241951147	0.55	0.255	1	motor	ANKRD46
TMEM242	0.000814961891132567	0.648440805704628	0.3	0.099	1	motor	TMEM242
B3GALNT1	0.000885077967271471	0.572455750285056	0.4	0.149	1	motor	B3GALNT1
SELT	0.000947251835356439	0.690493487441382	0.5	0.236	1	motor	SELT
HNRNPA2B1	0.00100582176512749	0.465395873326198	0.9	0.801	1	motor	HNRNPA2B1
EIF4G2	0.0010216245349615	0.57781634026451	0.85	0.672	1	motor	EIF4G2
PSMD2	0.00108796596657559	0.681378650758537	0.6	0.303	1	motor	PSMD2
UBE2N	0.00117651389589552	0.568910401565595	0.7	0.432	1	motor	UBE2N
YWHAQ	0.00127220958928798	0.3795330429979	0.95	0.807	1	motor	YWHAQ
SMC3	0.00127907859162017	0.569285043888601	0.65	0.365	1	motor	SMC3
DDOST	0.00131955628712723	0.634817044293266	0.35	0.131	1	motor	DDOST
GGH	0.00133515521142647	0.540791592916591	0.45	0.181	1	motor	GGH
SPATS2L	0.00134203617841394	0.555272355539045	0.5	0.202	1	motor	SPATS2L
PLK2	0.00134495180997353	0.846223075200014	0.6	0.314	1	motor	PLK2
RAB40B	0.0014571798599645	0.542828956851661	0.3	0.097	1	motor	RAB40B
AES	0.00150527617334151	0.895109017526779	0.45	0.234	1	motor	AES
AFAP1	0.00156227683393302	0.575121087284748	0.3	0.098	1	motor	AFAP1
RAB18	0.00159271376398779	0.51410720067228	0.55	0.278	1	motor	RAB18
SNX4	0.0016886429687489	0.565000263603836	0.5	0.225	1	motor	SNX4
TSEN34	0.00168894784391403	0.610513288605359	0.45	0.206	1	motor	TSEN34
PPP1CC	0.00176826113672262	0.510713617289371	0.55	0.274	1	motor	PPP1CC
FAM134A	0.00191563296008048	0.568382606353364	0.4	0.17	1	motor	FAM134A
ELOVL6	0.00204940859101471	0.576869746516359	0.35	0.133	1	motor	ELOVL6
CHMP1A	0.00217156993274055	0.76494780480087	0.35	0.138	1	motor	CHMP1A
C16orf45	0.00255451895278779	0.631718033867047	0.7	0.442	1	motor	C16orf45
SNRPN	0.00270000061243469	0.683163566246343	0.75	0.55	1	motor	SNRPN
NOVA1	0.0028598726537735	0.605783387979043	0.5	0.259	1	motor	NOVA1
TUBB2A	0.00304600211130794	0.47344049240878	1	0.969	1	motor	TUBB2A
HNRNPDL	0.00306057202631298	0.425621515109732	0.85	0.812	1	motor	HNRNPDL
CELF4	0.00308145190985016	0.790179539855388	0.4	0.187	1	motor	CELF4
ORC4	0.00309875123359003	0.557856602059624	0.4	0.186	1	motor	ORC4
NREP	0.00314742836942093	0.631701531761199	0.8	0.626	1	motor	NREP
GOT1	0.00330189616083588	0.686200870305876	0.3	0.108	1	motor	GOT1
GSTM3	0.00332788482495725	0.710195070768068	0.5	0.251	1	motor	GSTM3
PCM1	0.0033307571763225	0.587147509341253	0.6	0.342	1	motor	PCM1
SRRT	0.00336084092510372	0.478306004777792	0.3	0.103	1	motor	SRRT
LRRC4C	0.00346015697234137	0.448699202061327	0.3	0.105	1	motor	LRRC4C
THRA	0.00360986071305599	0.582633528260017	0.7	0.427	1	motor	THRA
APLP1	0.00451127866283672	0.721852963850482	0.7	0.521	1	motor	APLP1
PGAM1	0.00478555573517806	0.533816863669535	0.6	0.357	1	motor	PGAM1
RNF167	0.00480872722288626	0.655698094271958	0.3	0.115	1	motor	RNF167
FRG1	0.00481418306866722	0.417865172915149	0.65	0.359	1	motor	FRG1
ERH	0.0050546775272361	0.404616133551356	0.8	0.708	1	motor	ERH
RDX	0.00545237266446028	0.517362552974293	0.55	0.289	1	motor	RDX
C5orf45	0.00568576580546409	0.651929390186155	0.3	0.113	1	motor	C5orf45
PAIP2	0.00571716797089019	0.659521751263795	0.65	0.432	1	motor	PAIP2
NOL11	0.00594514242059702	0.497158020200465	0.3	0.11	1	motor	NOL11
SUCLA2	0.00595671120385847	0.443503193321319	0.4	0.172	1	motor	SUCLA2
SSRP1	0.00596693617305344	0.645943397035983	0.45	0.23	1	motor	SSRP1
ARL4D	0.00602306430768342	0.621064075905954	0.45	0.229	1	motor	ARL4D
PEG10	0.00606544040585741	0.94461962074517	0.5	0.301	1	motor	PEG10
ZNF207	0.00608752087813597	0.46355592884681	0.5	0.258	1	motor	ZNF207
EID1	0.00655876351879284	0.484195894080929	0.85	0.684	1	motor	EID1
CADM2	0.00692927055278013	0.839953709101508	0.45	0.231	1	motor	CADM2
BCLAF1	0.00810195263224343	0.64769099224485	0.6	0.357	1	motor	BCLAF1
BCL11A	0.00840153108333528	0.584404841670012	0.6	0.37	1	motor	BCL11A
UBE2E3	0.00924919266526907	0.435634152410868	0.75	0.53	1	motor	UBE2E3
HNRNPA0	0.00935030976808184	0.496516957568602	0.8	0.708	1	motor	HNRNPA0
TSPYL1	0.00956737573413667	0.506124654951412	0.35	0.169	1	motor	TSPYL1
IGSF8	0.00984683312100728	0.528911194021049	0.3	0.132	1	motor	IGSF8
RPS29	0	0.645200746146412	1	0.99	0	PFC	RPS29
RPL41	0	0.596072568464726	0.999	0.997	0	PFC	RPL41
RPS27	2.07724522219223e-256	0.462299117697068	1	1	5.66464772091822e-252	PFC	RPS27
