	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SOX11	1.84857623259344e-73	1.49915629542757	0.946	0.739	4.44878356135936e-69	motor	SOX11
SAR1A	5.59466898292276e-67	1.27623755800361	0.561	0.165	1.34641303743019e-62	motor	SAR1A
HNRNPH1	2.65807503318944e-59	1.71940887157559	0.721	0.388	6.3969233748737e-55	motor	HNRNPH1
PPP1CB	1.44474158092871e-49	1.13580188418497	0.641	0.295	3.47691508866304e-45	motor	PPP1CB
CTNNB1	1.6897714897694e-46	1.21727846753606	0.378	0.106	4.06660406727904e-42	motor	CTNNB1
LMO3	1.35253617060181e-42	0.80681551504264	0.804	0.462	3.25501354817032e-38	motor	LMO3
MARCKS	1.50082762119226e-41	0.789243770699965	0.753	0.484	3.61189175316129e-37	motor	MARCKS
MDM4	1.04811398054706e-37	0.971381612683581	0.34	0.094	2.52239110558455e-33	motor	MDM4
PCDH17	8.82269173179795e-36	0.83854548453727	0.378	0.123	2.12326899217449e-31	motor	PCDH17
SRSF6	1.77397995558117e-35	0.866827809996579	0.407	0.151	4.26926016110166e-31	motor	SRSF6
PTPRS	8.60505285149483e-35	1.05652140999779	0.481	0.214	2.07089201924075e-30	motor	PTPRS
C1orf56	2.08034431850185e-34	0.927467407794377	0.253	0.052	5.00655663690655e-30	motor	C1orf56
PPP3CA	2.55175833118139e-33	1.01618426778295	0.545	0.267	6.14106159982114e-29	motor	PPP3CA
LMO4	2.1199846779831e-32	0.889803177384583	0.571	0.31	5.10195512603412e-28	motor	LMO4
WTAP	5.49883844450095e-31	0.897458195526928	0.362	0.131	1.3233504600536e-26	motor	WTAP
BCL11B	7.05445501901994e-31	0.723604034125592	0.644	0.384	1.69772514487734e-26	motor	BCL11B
HSPA4	1.446547841024e-28	0.877991602563199	0.26	0.071	3.48126203420835e-24	motor	HSPA4
INSR	3.29659273170337e-28	0.993330429925361	0.34	0.115	7.93358006811734e-24	motor	INSR
SET	4.53466555177459e-28	0.783622045058033	0.689	0.49	1.09131261169007e-23	motor	SET
MARCH6	1.6021185772538e-27	0.748758756222137	0.49	0.244	3.855658568019e-23	motor	MARCH6
NFIB	1.43617901568188e-26	0.413761909198585	0.974	0.923	3.45630841914001e-22	motor	NFIB
CBX3	4.96857452494146e-24	0.548568287058187	0.737	0.578	1.19573714517241e-19	motor	CBX3
NDUFA13	2.1623111586969e-22	0.522755640242178	0.769	0.594	5.20381803451997e-18	motor	NDUFA13
GPM6A	6.37489001422746e-22	0.299624456324537	0.99	0.98	1.53418103082398e-17	motor	GPM6A
PABPC1	1.96903709815204e-21	0.485560644910556	0.785	0.633	4.73868468041269e-17	motor	PABPC1
RNF2	2.02848998353706e-21	0.775263840651512	0.266	0.096	4.8817639943803e-17	motor	RNF2
KRT31	2.23363432128185e-21	0.776139349469276	0.372	0.174	5.3754643575969e-17	motor	KRT31
BCYRN1	3.22665077255592e-21	0.772901623534317	0.333	0.141	7.76525774923308e-17	motor	BCYRN1
NFIA	5.94039861744735e-20	0.500402675304255	0.788	0.646	1.42961633127488e-15	motor	NFIA
ENC1	7.02494895166803e-20	0.551793998543158	0.542	0.34	1.69062421470843e-15	motor	ENC1
PAFAH1B2	4.94326442164328e-19	0.625118258892129	0.362	0.164	1.18964601571267e-14	motor	PAFAH1B2
SERF2	7.25261590868084e-19	0.486468032870937	0.772	0.641	1.74541454458313e-14	motor	SERF2
PRKAR1A	3.15415438862673e-18	0.604174731069724	0.295	0.131	7.59078795166909e-14	motor	PRKAR1A
LLNLR-245B6.1	5.47675610128429e-18	0.513238804675293	0.478	0.299	1.31803612333508e-13	motor	LLNLR-245B6.1
