	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
PTN	1.51643979430075e-18	0.881346716321989	0.945	0.965	3.16571971458225e-14	motor	PTN
DBI	8.70766986617116e-17	0.921257810189572	0.864	0.846	1.81781316126189e-12	motor	DBI
CLU	5.89178511726691e-13	0.848786840752472	0.755	0.569	1.22996906108064e-08	motor	CLU
MYL6	5.69987523650915e-12	0.50217858029391	0.927	0.924	1.18990595437365e-07	motor	MYL6
TMSB4X	7.35557430920582e-12	0.256744555853336	1	1	1.53554969278981e-07	motor	TMSB4X
AC090498.1	3.1006603514729e-11	0.516016818550312	0.891	0.866	6.47293854973483e-07	motor	AC090498.1
MALAT1	6.21963613601685e-11	0.298224803992261	1	1	1.29841123975488e-06	motor	MALAT1
HMGN3	9.13764833314006e-11	0.609972886015666	0.791	0.766	1.90757546602632e-06	motor	HMGN3
VIM	2.91621768743268e-10	0.543793915363873	0.836	0.831	6.08789604428446e-06	motor	VIM
PTPRZ1	3.70954001822662e-09	0.611159429009889	0.827	0.859	7.74403574204989e-05	motor	PTPRZ1
C1orf61	4.56705908688693e-09	0.540251613552065	0.918	0.977	9.53419254978516e-05	motor	C1orf61
RPS2	1.1689357959462e-08	0.410626663420799	0.973	0.756	0.000244027036761729	motor	RPS2
MDK	1.21949565382962e-08	0.609744466899033	0.745	0.761	0.000254581912693471	motor	MDK
SERF2	1.33753991874503e-08	0.424419733834956	0.873	0.932	0.000279224833437213	motor	SERF2
SEPT7	2.66592714386305e-08	0.696295651065439	0.745	0.819	0.000556538950552851	motor	SEPT7
SON	3.72877829028191e-08	0.408475893501278	0.882	0.937	0.000778419755879251	motor	SON
PPDPF	4.1184818134268e-08	0.49432613218262	0.791	0.854	0.000859774263370978	motor	PPDPF
WBP5	7.66347186413834e-07	0.508552214868181	0.7	0.708	0.0159982638635752	motor	WBP5
H3F3B	1.25949610495585e-06	0.304106560866975	0.964	0.995	0.0262932406870582	motor	H3F3B
HES1	3.21541791571468e-06	0.834430862706324	0.809	0.892	0.0671250644084597	motor	HES1
CNN3	5.97464351464148e-06	0.450257554457365	0.709	0.771	0.124726658011656	motor	CNN3
FABP7	7.13194474518895e-06	0.594011849704974	0.973	0.985	0.148886478500565	motor	FABP7
FABP5	1.20384740529876e-05	0.642050851320318	0.864	0.962	0.251315184330168	motor	FABP5
HSPB1	1.29086815469145e-05	0.759627935678635	0.591	0.557	0.269481635973387	motor	HSPB1
PEA15	1.3815691368578e-05	0.719873611647314	0.591	0.562	0.288416373010435	motor	PEA15
HNRNPK	1.5027083108461e-05	0.368941614198141	0.791	0.829	0.313705386972233	motor	HNRNPK
HSBP1	1.97088440148862e-05	0.39931853926841	0.7	0.763	0.411441827654764	motor	HSBP1
CD99	2.50456424945979e-05	0.650140624529704	0.482	0.35	0.522852832717226	motor	CD99
HOPX	4.13384433000885e-05	0.91608142463544	0.409	0.277	0.862981342332648	motor	HOPX
ATP5I	4.23265132799796e-05	0.260287632698994	0.909	0.952	0.883608291232853	motor	ATP5I
TMA7	4.42040046985987e-05	0.276590431586679	0.909	0.962	0.922802802087946	motor	TMA7
HMGB1	6.73287861427829e-05	0.282326100555049	0.973	1	1	motor	HMGB1
TPI1	0.000135654184611124	0.524256106567354	0.673	0.746	1	motor	TPI1
DYNLT1	0.000210138488711772	0.443849296724705	0.645	0.71	1	motor	DYNLT1
MIF	0.000248586522156416	0.324246864503559	0.773	0.864	1	motor	MIF
CALD1	0.00033481815543887	0.576387200460439	0.545	0.514	1	motor	CALD1
SRI	0.00033520719198568	0.526315085168505	0.609	0.589	1	motor	SRI
SDCBP	0.000340129957634595	0.530475209544064	0.609	0.668	1	motor	SDCBP
CARHSP1	0.000400083149546542	0.477359784391802	0.645	0.708	1	motor	CARHSP1
GPM6B	0.000666367043097714	0.564884224816806	0.545	0.554	1	motor	GPM6B
TUBB2A	0.000762621409823838	0.420795566401298	0.836	0.846	1	motor	TUBB2A
GSTP1	0.000823471977869529	0.257012734128577	0.782	0.877	1	motor	GSTP1
SOD1	0.000864232829849566	0.407612883791649	0.655	0.725	1	motor	SOD1
SRP9	0.000933675130910963	0.391117200895438	0.645	0.741	1	motor	SRP9
PON2	0.000976985378521631	0.741746870381112	0.373	0.272	1	motor	PON2
POLR2L	0.0010816818753262	0.298248737841224	0.7	0.761	1	motor	POLR2L
DCK	0.00118312328183741	0.625488776793561	0.255	0.151	1	motor	DCK
NEDD8	0.00135048298937609	0.274925834302876	0.691	0.771	1	motor	NEDD8
HMGN2	0.00182191480631789	0.328702646233705	0.836	0.94	1	motor	HMGN2
POLR2J	0.00185226104642342	0.488826008125232	0.536	0.567	1	motor	POLR2J
ITGAE	0.00379200153556871	0.635609446693104	0.373	0.31	1	motor	ITGAE
