	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SAR1A	5.92636878606915e-26	1.13068755244171	0.63	0.253	1.4262399120554e-21	motor	SAR1A
LMO3	8.81446224379761e-23	1.26355497715747	0.395	0.112	2.12128848359233e-18	motor	LMO3
CDC42	3.64968565253531e-18	0.782840287297729	0.739	0.45	8.78333349139149e-14	motor	CDC42
PPP1CB	1.60009417574975e-17	1.07589316016189	0.655	0.4	3.85078664335934e-13	motor	PPP1CB
HNRNPH1	7.18032816331449e-17	1.36256030836347	0.706	0.502	1.72801777578326e-12	motor	HNRNPH1
PPP3CA	1.84945881883226e-14	0.885198197308637	0.395	0.153	4.45090759340172e-10	motor	PPP3CA
SOX11	4.01953496808509e-14	0.850592407015052	0.849	0.702	9.67341285419357e-10	motor	SOX11
GPM6A	4.19798049693744e-12	0.630620413268354	0.807	0.657	1.01028598639296e-07	motor	GPM6A
CTNNB1	4.72641947010113e-12	1.43813792748321	0.513	0.294	1.13746010967454e-07	motor	CTNNB1
PABPC1	9.22386363539817e-12	0.671482124903904	0.706	0.54	2.21981502249492e-07	motor	PABPC1
MDM4	1.80783483747863e-11	0.851804001263769	0.345	0.137	4.35073531987606e-07	motor	MDM4
GOLIM4	9.4264648101148e-11	0.798008094233665	0.403	0.193	2.26857302120223e-06	motor	GOLIM4
ATP5I	2.61689673157813e-09	0.370659710530823	0.874	0.84	6.29782367421592e-05	motor	ATP5I
AC090498.1	3.47471662147718e-09	0.298202741162051	0.941	0.895	8.36225302124698e-05	motor	AC090498.1
PTPRS	5.70941899421298e-09	0.693607984319749	0.437	0.234	0.00013740287751473	motor	PTPRS
UQCR11	1.14732096790526e-08	0.443809049235657	0.798	0.703	0.000276114264136079	motor	UQCR11
MARCKS	1.20363847812194e-08	0.449135824690829	0.815	0.725	0.000289667636144827	motor	MARCKS
BCL11B	1.84125361987609e-08	0.7729759367225	0.286	0.124	0.000443116096159379	motor	BCL11B
MEF2C	4.7760495953993e-08	0.820794383229395	0.328	0.154	0.0011494040956288	motor	MEF2C
TIAL1	8.17963280870595e-08	0.600815370828069	0.277	0.121	0.00196851043174317	motor	TIAL1
SRSF6	8.60302248675601e-08	0.526944544054803	0.487	0.3	0.0020704033916627	motor	SRSF6
ATP1B1	8.82737284718165e-08	0.696342019234396	0.286	0.13	0.00212439554940274	motor	ATP1B1
CBX3	1.65234283139507e-07	0.403857664608863	0.815	0.765	0.00397652825803536	motor	CBX3
RAB10	1.67832453089034e-07	0.525957148525016	0.353	0.186	0.00403905581604069	motor	RAB10
WTAP	3.47969147694042e-07	0.674626866173304	0.361	0.199	0.00837422550840481	motor	WTAP
SERF2	6.23115791938546e-07	0.320469094016079	0.891	0.851	0.0149959046487931	motor	SERF2
RPS27L	9.17918389437406e-07	0.396944208941092	0.739	0.64	0.0220906239602006	motor	RPS27L
SET	1.02525119031392e-06	0.531464494887352	0.681	0.55	0.0246736951460948	motor	SET
INSR	2.37863987433765e-06	0.762036095562766	0.261	0.125	0.0572443472158099	motor	INSR
PRKAR1A	2.8875092044381e-06	0.536077851951099	0.286	0.148	0.0694907965140073	motor	PRKAR1A
RPP21	3.4942274566517e-06	0.557567921772028	0.319	0.175	0.0840920779717799	motor	RPP21
GAP43	3.59580431599661e-06	0.492468919922185	0.445	0.276	0.0865366266687744	motor	GAP43
TNRC6B	3.62143877825003e-06	0.621371819407276	0.437	0.302	0.0871535456373652	motor	TNRC6B
ATP5E	3.8556370997211e-06	0.319227960917739	0.882	0.899	0.0927897624418879	motor	ATP5E
DYNLL1	3.93398104142255e-06	0.289846050470124	0.941	0.897	0.0946751877428751	motor	DYNLL1
MAP1B	4.54521002999639e-06	0.309430245776243	0.966	0.936	0.109385024581893	motor	MAP1B
YWHAE	4.98371210441522e-06	0.277808877628983	0.941	0.905	0.119938015504857	motor	YWHAE
NFIA	5.30532642269209e-06	0.405093474668418	0.706	0.628	0.127677985688508	motor	NFIA
COX7A2	5.77655391703727e-06	0.306307126316474	0.891	0.869	0.139018546567419	motor	COX7A2
CXADR	5.96490876343725e-06	0.549952905256451	0.319	0.174	0.143551494300881	motor	CXADR
TBCB	1.3012692224517e-05	0.369518494734203	0.571	0.469	0.313163451075226	motor	TBCB
PRMT2	1.50141504133534e-05	0.459830442668429	0.462	0.331	0.361330543847763	motor	PRMT2
TRIM36	1.69216412722616e-05	0.565392210661804	0.286	0.159	0.407236218858248	motor	TRIM36
POMP	2.35759220424623e-05	0.303757446114494	0.714	0.63	0.567378139873898	motor	POMP
USMG5	3.67652409876665e-05	0.356722633494326	0.723	0.695	0.884792289609182	motor	USMG5
MIF	5.29504507712633e-05	0.395626023873776	0.689	0.631	1	motor	MIF
ATP5J2	6.06745780535997e-05	0.365355907528853	0.765	0.757	1	motor	ATP5J2
LAMTOR4	6.95673928369209e-05	0.416488567084959	0.403	0.276	1	motor	LAMTOR4
POLR2L	0.000113679802831289	0.341130857874956	0.681	0.64	1	motor	POLR2L
DBI	0.000120885795317064	0.349475194137074	0.748	0.663	1	motor	DBI
LLNLR-245B6.1	0.000134655123593496	0.487410148117563	0.361	0.25	1	motor	LLNLR-245B6.1
MYEOV2	0.000152270978841122	0.346917479075386	0.664	0.61	1	motor	MYEOV2
TUBB2A	0.000238655189708917	0.258594674926135	0.748	0.658	1	motor	TUBB2A
PHPT1	0.000303598513630022	0.356236978110538	0.605	0.53	1	motor	PHPT1
RTN1	0.000305678210301686	0.470393665703944	0.487	0.388	1	motor	RTN1
AZIN1	0.000497523665553947	0.519535350220209	0.277	0.174	1	motor	AZIN1
TMEM14A	0.000589131550814888	0.423074206880943	0.378	0.275	1	motor	TMEM14A
NFIB	0.000601146126009805	0.30660024991242	0.807	0.807	1	motor	NFIB
HOPX	0.00060985708391259	0.310072210514659	0.319	0.199	1	motor	HOPX
RPL17	0.000614151646534263	0.349552091450927	0.58	0.52	1	motor	RPL17
SEC61G	0.000648416909715605	0.273765462992921	0.731	0.722	1	motor	SEC61G
NEDD8	0.000652208871490843	0.345243471068058	0.622	0.603	1	motor	NEDD8
DYNC1I2	0.000756743279496701	0.268274092591691	0.748	0.757	1	motor	DYNC1I2
NDUFB3	0.000769890100068519	0.355341626347469	0.361	0.261	1	motor	NDUFB3
MRPS21	0.000784008756342478	0.294218402375866	0.555	0.49	1	motor	MRPS21
PAFAH1B2	0.000800827147082161	0.444826584923837	0.277	0.175	1	motor	PAFAH1B2
TRA2A	0.000803942562022117	0.546383131518876	0.403	0.315	1	motor	TRA2A
DCX	0.00086017212448056	0.440957356749914	0.437	0.333	1	motor	DCX
NDUFA13	0.000928443760678603	0.288758300112292	0.655	0.623	1	motor	NDUFA13
MARCH6	0.00130211611920041	0.460717023069191	0.336	0.246	1	motor	MARCH6
COA3	0.00134548791012584	0.334003510033573	0.445	0.358	1	motor	COA3
CCNA2	0.00139226452608357	0.412433874119621	0.403	0.303	1	motor	CCNA2
NDUFA3	0.00153195988069031	0.32708755376119	0.58	0.531	1	motor	NDUFA3
EIF4E	0.00169201755118685	0.333931172778761	0.647	0.618	1	motor	EIF4E
EIF4G2	0.00192066189637681	0.293922653685321	0.613	0.563	1	motor	EIF4G2
ARL6IP5	0.00202270055279407	0.388510637943433	0.269	0.177	1	motor	ARL6IP5
MT-ND4L	0.00205590533383326	0.302275128767299	0.42	0.325	1	motor	MT-ND4L
PSME2	0.00215047859757368	0.383144051114876	0.319	0.223	1	motor	PSME2
MRPL55	0.00245816902404707	0.318051322144762	0.403	0.313	1	motor	MRPL55
NSG1	0.00312381016836553	0.320717154506922	0.277	0.179	1	motor	NSG1
PIN4	0.00356326853439024	0.350409692576328	0.42	0.347	1	motor	PIN4
CSNK1A1	0.00375823910400143	0.330601078725982	0.336	0.254	1	motor	CSNK1A1
EMC6	0.00385893299505601	0.391876681227865	0.269	0.195	1	motor	EMC6
BCL11A	0.0041763533182577	0.366582494474095	0.37	0.284	1	motor	BCL11A
UCHL1	0.00475896158012328	0.338446535311005	0.429	0.364	1	motor	UCHL1
FZD3	0.00487062424250906	0.377721617314789	0.378	0.299	1	motor	FZD3
NDUFB8	0.00551598881241828	0.293868338192887	0.504	0.452	1	motor	NDUFB8
CNOT7	0.00581881739835335	0.268520803782783	0.395	0.326	1	motor	CNOT7
GPM6B	0.00696281550625975	0.289809934769689	0.504	0.442	1	motor	GPM6B
NDUFA1	0.00715690404547834	0.3029496356271	0.513	0.485	1	motor	NDUFA1
MAGED2	0.00738886789002126	0.25964907224924	0.429	0.374	1	motor	MAGED2
CAPZA2	0.00813052384415671	0.259744674968455	0.639	0.607	1	motor	CAPZA2
NOP10	0.00924082780557121	0.290780044760723	0.454	0.413	1	motor	NOP10
TOMM5	0.00931143741973763	0.308066955775235	0.345	0.27	1	motor	TOMM5
FBXL5	0.00932455714751836	0.415984216362208	0.286	0.222	1	motor	FBXL5
SEC62	0.00969794428385663	0.302290209502529	0.597	0.6	1	motor	SEC62
FTH11	1.88998393608749e-271	2.29983785122626	0.999	0.344	4.54843534058814e-267	somatosensory	FTH1
RPL13	9.22913039700964e-233	1.4257803546337	0.996	0.798	2.22108252134434e-228	somatosensory	RPL13
RPS21	2.6598491065515e-184	1.5217649532592	0.933	0.32	6.40119285982685e-180	somatosensory	RPS2
YBX11	1.67395636304851e-167	1.4282498361959	0.905	0.279	4.02854338331254e-163	somatosensory	YBX1
CKB1	1.91809926534452e-160	1.45690825744012	0.916	0.39	4.61609769197813e-156	somatosensory	CKB
HMGN11	1.4788126050471e-137	1.21865508989714	0.874	0.349	3.55891041530635e-133	somatosensory	HMGN1
JUN1	1.47949208233106e-96	2.13353221247399	0.599	0.125	3.56054564533793e-92	somatosensory	JUN
RANBP11	1.79492800349018e-92	1.21156681917853	0.655	0.157	4.31967373319946e-88	somatosensory	RANBP1
SRSF21	6.17560173103415e-90	1.17912710690162	0.587	0.096	1.48622031259068e-85	somatosensory	SRSF2
HNRNPA0	1.04639237326333e-85	0.934432569795382	0.805	0.335	2.51824788549553e-81	somatosensory	HNRNPA0
RDX1	1.24004318244306e-84	1.10174494988486	0.644	0.167	2.98428792286747e-80	somatosensory	RDX
