	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
PFN2	0	1.2052241692859	0.947	0.579	0	motor	PFN2
ACTG1	2.87722486984337e-288	0.647633175837008	0.999	0.976	7.84619222006287e-284	motor	ACTG1
DLX2	1.11079391824724e-285	1.27500829208769	0.799	0.246	3.02913501506021e-281	motor	DLX2
HNRNPA1	4.31055638474811e-259	0.578198713314203	0.998	0.974	1.17548872612081e-254	motor	HNRNPA1
TMEM123	1.0846964080014e-255	1.24274558661078	0.779	0.273	2.95796710461982e-251	motor	TMEM123
NKX2-1	3.79729546865679e-241	1.35701562094554	0.451	0.006	1.03552247430271e-236	motor	NKX2-1
SOX4	4.87942044141669e-195	0.84377420055237	0.979	0.899	1.33061795437433e-190	motor	SOX4
TMSB4X	8.96270326860144e-193	0.536294070616735	1	1	2.44412918134761e-188	motor	TMSB4X
GAD2	4.78228814663769e-184	1.07036596353545	0.59	0.177	1.3041299775881e-179	motor	GAD2
DLX5	1.06207399700499e-183	1.06000408492923	0.705	0.25	2.89627578983261e-179	motor	DLX5
SOX2	6.459112633814e-182	0.893908544414987	0.756	0.351	1.76140001524108e-177	motor	SOX2
ACTB	4.53366315171335e-181	0.473711756497914	0.999	0.997	1.23632994147223e-176	motor	ACTB
HNRNPDL	7.68254461052252e-143	0.531269952047328	0.938	0.827	2.09502991528949e-138	motor	HNRNPDL
PLS3	7.40128009563918e-132	1.01756594492029	0.593	0.228	2.0183290820808e-127	motor	PLS3
HNRNPA0	1.72786046974723e-124	0.515531162461207	0.92	0.758	4.71187550100069e-120	motor	HNRNPA0
HMGB2	1.94406953704847e-109	1.27033998972823	0.49	0.19	5.30147762753117e-105	motor	HMGB2
RPL7	5.12272478508058e-108	0.272253609877428	1	0.999	1.39696704889148e-103	motor	RPL7
SP9	6.23409023189164e-108	0.822981208601183	0.469	0.159	1.70003640623685e-103	motor	SP9
DLX1	1.30791468702056e-107	0.707237343952618	0.578	0.236	3.56668335150507e-103	motor	DLX1
NNAT	1.88751916153134e-106	0.533292309311037	0.959	0.873	5.14726475349596e-102	motor	NNAT
RPS7	3.7631347857793e-106	0.356037021911606	0.986	0.966	1.02620685608201e-101	motor	RPS7
CITED2	1.88691922517981e-104	0.680397465939274	0.541	0.255	5.14562872706535e-100	motor	CITED2
SYNE2	3.05356136952786e-101	0.563673305093682	0.688	0.413	8.32706185470248e-97	motor	SYNE2
H2AFZ	7.90907276810532e-98	0.659210185020763	0.85	0.74	2.15680414386232e-93	motor	H2AFZ
DLX6-AS1	2.49264508004956e-93	0.482186899882169	0.775	0.43	6.79744313329515e-89	motor	DLX6-AS1
UBE2C	4.04939518358486e-92	1.0200194312439	0.3	0.065	1.10427006656359e-87	motor	UBE2C
H1F0	6.79563235933725e-91	0.79606338691834	0.646	0.372	1.85316894439127e-86	motor	H1F0
HNRNPK	1.77276447798372e-88	0.458314807979228	0.91	0.788	4.83432873146161e-84	motor	HNRNPK
SLC25A6	2.86156053620359e-85	0.410090040810516	0.954	0.876	7.80347558222719e-81	motor	SLC25A6
RBP1	4.3190722806804e-83	0.565844393860311	0.718	0.434	1.17781101094155e-78	motor	RBP1
TUBA1B	3.28384848228752e-82	0.755987354386459	0.93	0.865	8.95505481119807e-78	motor	TUBA1B
HMGN2	4.28376104872571e-79	0.596156420178088	0.852	0.747	1.1681816379875e-74	motor	HMGN2
NUSAP1	2.29477176907041e-78	0.860320320330202	0.3	0.083	6.257842614255e-74	motor	NUSAP1
CDCA7	5.95400028778786e-77	0.556179476941705	0.282	0.083	1.62365587847975e-72	motor	CDCA7
TOP2A	6.18840889160805e-77	0.869839086241015	0.281	0.079	1.68757910474152e-72	motor	TOP2A
DLX6	1.04931611645314e-74	0.693271120584672	0.257	0.045	2.8614850495677e-70	motor	DLX6
SACS	2.02256720534128e-74	0.773982290261432	0.444	0.183	5.51554076896566e-70	motor	SACS
RND3	2.25566655500723e-73	0.635036497818863	0.429	0.182	6.15120269550472e-69	motor	RND3
PDZRN4	6.079203098851e-73	0.695568375774449	0.322	0.106	1.65779868505667e-68	motor	PDZRN4
ARL4D	8.62133662708998e-69	0.636068340702643	0.501	0.269	2.35103849820744e-64	motor	ARL4D
RPS10	3.72932289255854e-66	0.421665720427421	0.831	0.693	1.01698635280071e-61	motor	RPS10
TFDP2	2.87220565989813e-65	0.57545351712681	0.356	0.151	7.83250483454219e-61	motor	TFDP2
MOB3B	5.90364781332185e-64	0.54202031389977	0.271	0.087	1.60992475869287e-59	motor	MOB3B
ARL6IP6	1.02007459317166e-62	0.543960738720268	0.397	0.179	2.78174341557911e-58	motor	ARL6IP6
MBIP	7.9018405012192e-61	0.562053427131748	0.326	0.126	2.15483190468247e-56	motor	MBIP
SOX6	1.28651155482706e-59	0.661264157801079	0.312	0.105	3.50831701001341e-55	motor	SOX6
OLA1	2.47714033261784e-59	0.54538103404054	0.52	0.318	6.75516168704885e-55	motor	OLA1
BTF3	2.54011452984467e-59	0.292071387407412	0.956	0.916	6.92689232288641e-55	motor	BTF3
SMC4	2.49856032957877e-58	0.712975967621313	0.338	0.14	6.81357401876132e-54	motor	SMC4
DDX5	1.16100689811807e-57	0.387369755534212	0.904	0.804	3.16606581116798e-53	motor	DDX5
PNRC1	3.47200786037501e-57	0.457396930311543	0.654	0.437	9.46816543524265e-53	motor	PNRC1
MYL6	5.55972315811057e-57	0.369381391981634	0.929	0.85	1.51613650521675e-52	motor	MYL6
H2AFV	1.36741342771548e-55	0.545634817014119	0.444	0.244	3.7289364173801e-51	motor	H2AFV
DCLK2	2.60297648420304e-55	0.541517709664504	0.363	0.167	7.09831687242168e-51	motor	DCLK2
H3F3B	1.30472136486408e-54	0.31449389355931	0.995	0.955	3.55797516198436e-50	motor	H3F3B
HMGB3	1.91126132116628e-53	0.498111952120052	0.569	0.4	5.21200962282043e-49	motor	HMGB3
RNASEH2B	3.88247065630728e-52	0.56658568041785	0.347	0.162	1.05874974797499e-47	motor	RNASEH2B
PTTG1	4.45198223560003e-52	0.738824258531125	0.278	0.092	1.21405555564813e-47	motor	PTTG1
RCN2	7.91281893351287e-52	0.413771361697287	0.654	0.458	2.15782572316896e-47	motor	RCN2
CHD7	1.20023027727339e-50	0.523542410316225	0.34	0.141	3.27302796612455e-46	motor	CHD7
CLIC1	5.54693493351472e-50	0.459139818273591	0.327	0.144	1.51264915636946e-45	motor	CLIC1
NPM1	4.47310841700802e-49	0.347222860664412	0.822	0.739	1.21981666531809e-44	motor	NPM1
SRSF3	1.08524950110599e-48	0.347192316519827	0.828	0.719	2.95947538951603e-44	motor	SRSF3
HNRNPU	4.60140968613828e-48	0.430373893917166	0.735	0.59	1.25480442140991e-43	motor	HNRNPU
CKS1B	4.98537968128835e-48	0.52306044666969	0.274	0.121	1.35951303908733e-43	motor	CKS1B
HNRNPA2B1	3.94020868802953e-47	0.379140703051768	0.878	0.814	1.07449490922565e-42	motor	HNRNPA2B1
PCNA	5.71641521131202e-47	0.535951605049616	0.265	0.114	1.55886642812479e-42	motor	PCNA
TPGS2	9.50475942702762e-47	0.473132328022728	0.569	0.376	2.59194789575043e-42	motor	TPGS2
BTG3	2.30473032024239e-46	0.484800260286981	0.357	0.172	6.28499958330099e-42	motor	BTG3
ANP32E	2.7834473174648e-46	0.47887424520576	0.269	0.111	7.59046083472651e-42	motor	ANP32E
CORO1C	5.21003388921097e-46	0.507749287469046	0.376	0.175	1.42077624158783e-41	motor	CORO1C
ACTL6A	3.02796897401824e-45	0.426085863725879	0.274	0.11	8.25727139214775e-41	motor	ACTL6A
IER2	3.6476956126877e-45	0.432789191581817	0.535	0.35	9.94726593579936e-41	motor	IER2
POU3F4	8.05220178919194e-45	0.527973465308672	0.322	0.133	2.19583542791264e-40	motor	POU3F4
BTG2	1.97347464940265e-44	0.526274370812988	0.302	0.127	5.38166536892103e-40	motor	BTG2
CENPF	3.09194177096192e-44	0.83391662963613	0.287	0.125	8.43172520941315e-40	motor	CENPF
HNRNPM	3.51074545857783e-44	0.411857239136294	0.708	0.567	9.57380286554175e-40	motor	HNRNPM
ARX	1.69936534152769e-43	0.519898067328976	0.273	0.106	4.63416928634601e-39	motor	ARX
HMGB1	1.70305283154262e-43	0.415951822371392	0.954	0.948	4.64422507161671e-39	motor	HMGB1
BAZ1A	2.88534625617799e-42	0.420128895682036	0.281	0.127	7.86833924059738e-38	motor	BAZ1A
IDH2	5.35555079681463e-42	0.423159692368652	0.445	0.279	1.46045870229135e-37	motor	IDH2
WSB1	3.51357730079453e-41	0.368391496137261	0.727	0.587	9.58152529926669e-37	motor	WSB1
CTNNBIP1	1.56644001785881e-40	0.496692079157657	0.324	0.156	4.27168192870097e-36	motor	CTNNBIP1
HAT1	2.04568436042649e-40	0.45675920872272	0.278	0.13	5.57858125088304e-36	motor	HAT1
CKS2	2.52830532274929e-40	0.571675117273209	0.302	0.137	6.89468861513733e-36	motor	CKS2
EIF3F	3.65706483472108e-40	0.348629268678677	0.683	0.547	9.97281580428439e-36	motor	EIF3F
EEF1D	2.9187589021932e-39	0.302672331435543	0.704	0.602	7.95945552628084e-35	motor	EEF1D
CCND2	8.47352187271756e-39	0.454464215092957	0.437	0.284	2.31072941469008e-34	motor	CCND2
GPSM2	8.0146778887724e-38	0.449942407545338	0.255	0.1	2.18560266026823e-33	motor	GPSM2
TMPO	3.84229936205482e-37	0.448610031784516	0.37	0.201	1.04779503603235e-32	motor	TMPO
SRSF7	2.49652442202415e-36	0.279196065870492	0.594	0.496	6.80802209885985e-32	motor	SRSF7
HNRNPF	4.24017198581731e-36	0.371295238162141	0.473	0.33	1.15629490053238e-31	motor	HNRNPF
GAD1	4.9547090637794e-36	0.44784808122477	0.257	0.119	1.35114916169264e-31	motor	GAD1
LMNB1	1.77910544714461e-35	0.441044461304984	0.317	0.165	4.85162055436336e-31	motor	LMNB1
KHDRBS1	2.30286355830588e-35	0.323663875520031	0.736	0.603	6.27990892350014e-31	motor	KHDRBS1
GLUL	1.04823871848511e-34	0.445598816646397	0.414	0.235	2.8585469853089e-30	motor	GLUL
EGR1	5.28094719430146e-34	0.361623944800178	0.332	0.181	1.44011429988601e-29	motor	EGR1
MAD2L2	1.50300972869155e-33	0.395211231647474	0.391	0.236	4.09870753014187e-29	motor	MAD2L2
