	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GPER1	1.7343889874628e-34	0.62126759296785	0.333	0.003	4.83044676898265e-30	motor	GPER1
FRZB	6.73170685852239e-29	0.613880569012083	0.333	0.004	1.87484767716707e-24	motor	FRZB
ABCB4	1.69579356403279e-19	0.456337133818401	0.333	0.006	4.72295465518773e-15	motor	ABCB4
LHFPL2	1.69579356403279e-19	0.40153202338497	0.333	0.006	4.72295465518773e-15	motor	LHFPL2
RAPGEF5	1.82597469972329e-19	0.400108187727737	0.333	0.006	5.08552213619933e-15	motor	RAPGEF5
RNF152	9.33390930130385e-15	0.880696090193165	0.5	0.021	2.59958707950614e-10	motor	RNF152
HBQ1	1.05964929823237e-13	0.411730642814118	0.333	0.01	2.95122926050699e-09	motor	HBQ1
PGF	2.76991284982418e-12	0.995483259851265	0.333	0.011	7.71448427804532e-08	motor	PGF
CCBE1	5.16741242054754e-12	0.367501988621692	0.333	0.011	1.4391760332467e-07	motor	CCBE1
HBB	1.589113594824e-11	0.835550082942674	0.333	0.012	4.42584027294432e-07	motor	HBB
PEX11G	2.5144755149154e-11	0.582619844473089	0.333	0.012	7.00306575659089e-07	motor	PEX11G
PSEN2	2.34778209391944e-10	0.714892106857614	0.333	0.014	6.53880790977503e-06	motor	PSEN2
KANK2	3.40323145541115e-10	0.717295854491484	0.333	0.014	9.47833992646559e-06	motor	KANK2
SCN2A	6.55489157111554e-10	0.622470531044244	0.5	0.033	1.82560285147139e-05	motor	SCN2A
ANGPT2	1.19959841200374e-09	0.792287690382707	0.5	0.033	3.34100153727161e-05	motor	ANGPT2
SNX30	1.81371486076166e-09	0.29525081393059	0.333	0.015	5.0513772587073e-05	motor	SNX30
DCN	2.78850083401806e-09	0.477125330219647	0.5	0.034	7.7662536728237e-05	motor	DCN
TESK1	9.7037320470708e-09	0.400566661352422	0.333	0.017	0.000270258641242969	motor	TESK1
CCL3	1.00135508960277e-08	0.373598403390679	0.333	0.017	0.000278887406005267	motor	CCL3
PSTK	2.04427697706205e-08	0.986538071430796	0.667	0.073	0.000569351580881551	motor	PSTK
PIK3CA	3.85312902445166e-08	1.02602120100435	0.667	0.077	0.00107313496460003	motor	PIK3CA
LMO2	5.94452092588054e-08	0.766146738535201	0.5	0.042	0.00165560852306699	motor	LMO2
KLF4	2.85695896494038e-07	0.873502257586886	0.333	0.021	0.00795691641325546	motor	KLF4
