	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SRSF7	1.10070516263333e-44	0.267773028856342	0.955	0.831	2.9785081700858e-40	motor	SRSF7
ERH	2.76828777692266e-44	0.280410030852158	0.95	0.802	7.49098672435273e-40	motor	ERH
PCNA	8.46266190929341e-38	0.430462108127111	0.744	0.515	2.2899963126548e-33	motor	PCNA
SUMO1	5.83889328580274e-37	0.31750193159011	0.867	0.682	1.58000452313822e-32	motor	SUMO1
S100A16	3.90243786506704e-35	0.497605479162076	0.285	0.102	1.05599968628714e-30	motor	S100A16
UBE2T	9.99184159078613e-34	0.347446036816932	0.782	0.564	2.70379233446673e-29	motor	UBE2T
SNRPB	2.83298999308983e-32	0.312140038296716	0.824	0.648	7.66607092130109e-28	motor	SNRPB
VDAC2	3.25179240333159e-32	0.290255992691446	0.865	0.697	8.79935024341529e-28	motor	VDAC2
MAD2L1	1.63832523793718e-30	0.359069198280223	0.761	0.547	4.43330809385802e-26	motor	MAD2L1
GPBP1	1.66793551010279e-29	0.283895344123136	0.82	0.664	4.51343349033816e-25	motor	GPBP1
SMC2	2.17607996576135e-29	0.298141217957591	0.816	0.648	5.88847238735022e-25	motor	SMC2
LAPTM4A	2.04370301641654e-28	0.292487916142004	0.841	0.676	5.53026036242316e-24	motor	LAPTM4A
ATP6V1G1	2.56883652411745e-28	0.281397801405379	0.809	0.652	6.95127163426181e-24	motor	ATP6V1G1
SRI	2.70886582246276e-28	0.254341335143039	0.85	0.718	7.33019091558424e-24	motor	SRI
C8orf4	8.65565707154329e-27	0.456481836893803	0.47	0.278	2.34222080355961e-22	motor	C8orf4
SPCS2	4.23172401287417e-26	0.264054699272456	0.805	0.66	1.14510451788375e-21	motor	SPCS2
CYCS	2.93364197453009e-25	0.277835456942992	0.806	0.641	7.93843518307843e-21	motor	CYCS
ENO1	1.02076399689513e-24	0.254846688176196	0.858	0.73	2.76218737559823e-20	motor	ENO1
CLNS1A	1.99860671315656e-24	0.299449063273873	0.7	0.529	5.40822976580166e-20	motor	CLNS1A
VRK1	4.01706820549933e-24	0.372452118198742	0.569	0.38	1.08701865640812e-19	motor	VRK1
CFAP20	5.97158006458141e-24	0.370362987883603	0.61	0.435	1.61590956547573e-19	motor	CFAP20
GABARAP	3.81368838798205e-23	0.378982055399962	0.409	0.234	1.03198407778794e-18	motor	GABARAP
KIF4A	5.97335529521794e-23	0.361611948566143	0.547	0.356	1.61638994288598e-18	motor	KIF4A
SEC11A	4.05016728890755e-22	0.30109700121241	0.715	0.539	1.09597526837838e-17	motor	SEC11A
SF3B1	4.88460460911793e-22	0.268669960796069	0.768	0.612	1.32177400722731e-17	motor	SF3B1
DNAJC9	5.56247566950516e-22	0.321711674763592	0.664	0.494	1.5052059161681e-17	motor	DNAJC9
PSMD9	1.23136188969496e-21	0.36467745062575	0.424	0.252	3.33206527351455e-17	motor	PSMD9
NDC80	1.71063792682392e-21	0.328346794299064	0.612	0.428	4.62898622998553e-17	motor	NDC80
CDK2AP1	1.79377632259756e-21	0.41028630416826	0.431	0.247	4.853958728949e-17	motor	CDK2AP1
GGH	1.81935468360587e-21	0.324410599701985	0.613	0.424	4.92317377383749e-17	motor	GGH
MDH2	1.84178692421251e-21	0.279464749613928	0.737	0.584	4.98387541691904e-17	motor	MDH2
PGAM1	2.2325602024441e-21	0.274088170298684	0.734	0.573	6.04130790781374e-17	motor	PGAM1
C14orf166	2.29897953183071e-21	0.267899708249105	0.745	0.6	6.22103861313391e-17	motor	C14orf166
EXOSC8	2.75563018332657e-21	0.287090216972024	0.669	0.501	7.45673527608169e-17	motor	EXOSC8
BRCA2	3.75590112173848e-21	0.346795771338117	0.551	0.372	1.01634684354243e-16	motor	BRCA2
MT-ATP8	6.83658443615962e-21	0.369419850943058	0.493	0.307	1.84997974842479e-16	motor	MT-ATP8
UBE2I	1.08945049306738e-20	0.253936461944691	0.782	0.638	2.94805303424033e-16	motor	UBE2I
CLIC1	1.38926475825155e-20	0.293684202391926	0.674	0.512	3.7593504358287e-16	motor	CLIC1
TEX30	3.81662245602092e-20	0.3721850207132	0.458	0.288	1.03277803659926e-15	motor	TEX30
VBP1	5.95608178642886e-20	0.262609413525119	0.744	0.581	1.61171573140765e-15	motor	VBP1
NUDCD2	6.8096531575207e-20	0.316934479258202	0.654	0.479	1.8426921444251e-15	motor	NUDCD2
ESD	8.54092356473614e-20	0.263470375208974	0.724	0.576	2.3111739166176e-15	motor	ESD
OSTC	1.17224741820147e-19	0.356579493300673	0.5	0.328	3.17210151365318e-15	motor	OSTC
PMF1	1.20684713758845e-19	0.28438362093768	0.649	0.5	3.26572835431435e-15	motor	PMF1
BCAS2	1.23002773520642e-19	0.329570900662412	0.531	0.36	3.32845505146857e-15	motor	BCAS2
VPS29	1.48154754631955e-19	0.29434100224638	0.646	0.483	4.00906766034069e-15	motor	VPS29
GINS2	1.82101452078995e-19	0.329741968377702	0.596	0.431	4.9276652932576e-15	motor	GINS2
TAF7	2.16398686688983e-19	0.253828381185464	0.771	0.64	5.85574846180388e-15	motor	TAF7
COPS6	6.13813018487482e-19	0.262965237765156	0.71	0.57	1.66097802802713e-14	motor	COPS6
ZWINT	7.03657972014936e-19	0.300661342514355	0.627	0.455	1.90409847227242e-14	motor	ZWINT
ECH1	7.94300376381621e-19	0.309565161657445	0.613	0.451	2.14937681848867e-14	motor	ECH1
MRPL15	2.53753143508975e-18	0.334939846548039	0.448	0.288	6.86656006335287e-14	motor	MRPL15
TOMM22	2.70920724557622e-18	0.350049513063697	0.528	0.37	7.33111480652926e-14	motor	TOMM22
MRPL28	4.07535250364581e-18	0.301215382515465	0.459	0.298	1.10279038748656e-13	motor	MRPL28
KIF11	4.96049858439843e-18	0.309038095576164	0.547	0.384	1.34231091693821e-13	motor	KIF11
RP11-436D23.1	5.81229315481309e-18	0.339061563806981	0.544	0.382	1.57280652769242e-13	motor	RP11-436D23.1
FUBP1	7.6174690725977e-18	0.271269681586869	0.63	0.491	2.06128713104494e-13	motor	FUBP1
NCAPG	1.10350231754538e-17	0.303727736524238	0.51	0.35	2.98607727127781e-13	motor	NCAPG
CNTLN	1.37802430072459e-17	0.269013900598991	0.619	0.464	3.72893375776074e-13	motor	CNTLN
DTYMK	2.19396339871086e-17	0.26056999813004	0.71	0.556	5.93686495691158e-13	motor	DTYMK
NSL1	2.23251298513096e-17	0.310188050378888	0.534	0.371	6.04118013776437e-13	motor	NSL1
GTF2A2	3.69351405996343e-17	0.272784957166848	0.647	0.507	9.99464904626104e-13	motor	GTF2A2
ATF4	3.69719565970175e-17	0.257868590253387	0.678	0.543	1.00046114551529e-12	motor	ATF4
CENPM	3.73453715793564e-17	0.306802716387108	0.514	0.349	1.01056575493738e-12	motor	CENPM
BSG	4.06187973186287e-17	0.258221252981245	0.714	0.565	1.09914465544209e-12	motor	BSG
NUF2	4.25834822405321e-17	0.283559673950194	0.695	0.517	1.1523090294288e-12	motor	NUF2
CDK4	5.01083754315129e-17	0.254126276018386	0.717	0.575	1.35593263917674e-12	motor	CDK4
NUDT5	5.26610363676713e-17	0.31136715281647	0.557	0.386	1.42500764410919e-12	motor	NUDT5
HACD3	6.76176371503557e-17	0.266039133549501	0.622	0.488	1.82973326128863e-12	motor	HACD3
DPM1	8.47251847530245e-17	0.327357347327128	0.49	0.337	2.29266349941684e-12	motor	DPM1
NDUFB5	9.3047056135027e-17	0.296013053471855	0.479	0.33	2.51785333901383e-12	motor	NDUFB5
ADH5	1.16468643859231e-16	0.259315847929069	0.671	0.532	3.15164150283078e-12	motor	ADH5
CKAP5	1.19122229141927e-16	0.286424736830555	0.606	0.465	3.22344752058054e-12	motor	CKAP5
TMEM98	1.32858733345251e-16	0.251136823761968	0.67	0.538	3.59515732432251e-12	motor	TMEM98
HSPA5	1.35429293995976e-16	0.298109148510502	0.599	0.461	3.66471669553111e-12	motor	HSPA5
NELFE	1.54136990698332e-16	0.284240030167831	0.625	0.473	4.17094696829685e-12	motor	NELFE
TMEM59	1.54531825774388e-16	0.254377046386483	0.695	0.555	4.18163120545494e-12	motor	TMEM59
CCNB2	1.75688538096797e-16	0.288952699830321	0.64	0.496	4.75413184089933e-12	motor	CCNB2
HAUS6	2.08493813320896e-16	0.326595670288977	0.421	0.265	5.64184258846344e-12	motor	HAUS6
PIN1	6.53996643785081e-16	0.253738985011571	0.744	0.596	1.76971491808243e-11	motor	PIN1
PSMA3	8.46258847312724e-16	0.265949339278148	0.616	0.461	2.28997644082823e-11	motor	PSMA3
FAM195B	9.88455462909733e-16	0.257287771229845	0.593	0.46	2.67476048263374e-11	motor	FAM195B
PSMA5	1.13282035481775e-15	0.287665343309107	0.419	0.286	3.06541188013682e-11	motor	PSMA5
BEX4	1.23459986413283e-15	0.254790178695804	0.66	0.525	3.34082723234343e-11	motor	BEX4
ETFA	1.23870545663496e-15	0.298196481779247	0.487	0.345	3.35193696565421e-11	motor	ETFA
PSMD11	1.50390779247819e-15	0.260133957204149	0.581	0.436	4.06957448644598e-11	motor	PSMD11
STOML2	1.56815571013095e-15	0.291641263856093	0.581	0.426	4.24342935161436e-11	motor	STOML2
NBPF14	2.15642705340237e-15	0.307940597169732	0.377	0.235	5.83529160650682e-11	motor	NBPF14
TMX1	2.32191410603873e-15	0.310589812365786	0.442	0.297	6.2830995709408e-11	motor	TMX1
C11orf73	2.84903924029681e-15	0.276825889036782	0.565	0.421	7.70950018424316e-11	motor	C11orf73
SELT	3.50910510405843e-15	0.284365868662059	0.433	0.284	9.4956384115821e-11	motor	SELT
TCEAL7	4.0416038015408e-15	0.308586067531081	0.494	0.352	1.09365798869694e-10	motor	TCEAL7
DNTTIP2	4.20064519946991e-15	0.302115978474246	0.513	0.356	1.13669459097656e-10	motor	DNTTIP2
BPHL	4.54843509798736e-15	0.337856809533335	0.344	0.198	1.23080653751538e-10	motor	BPHL
STRAP	4.97283954001352e-15	0.269212316680343	0.599	0.452	1.34565037952766e-10	motor	STRAP
ACAA2	6.03512161685053e-15	0.294022282891852	0.483	0.34	1.63310390951975e-10	motor	ACAA2
FANCL	7.65430557661434e-15	0.30099500921386	0.421	0.277	2.07125508903184e-10	motor	FANCL
FAM111B	8.82722372895395e-15	0.334889169471025	0.424	0.283	2.38864674105494e-10	motor	FAM111B
TXNL1	9.25161577486181e-15	0.264314170412474	0.652	0.515	2.50348722867761e-10	motor	TXNL1
MRPL50	1.1322021921627e-14	0.329989751236032	0.367	0.229	3.06373913199225e-10	motor	MRPL50
TMEM106C	1.26370177737073e-14	0.284757050586083	0.492	0.343	3.41957700956518e-10	motor	TMEM106C
HAUS1	1.57208029827274e-14	0.288220328551393	0.565	0.414	4.25404928712604e-10	motor	HAUS1
CKAP2L	1.75198752234352e-14	0.252822852591359	0.542	0.404	4.74087823546156e-10	motor	CKAP2L
MPLKIP	2.03648759834465e-14	0.28679094173261	0.511	0.373	5.51073544112062e-10	motor	MPLKIP
ARF1	2.19173729307024e-14	0.263465919657268	0.615	0.486	5.93084111504808e-10	motor	ARF1
CDC5L	2.36532482307338e-14	0.263763369960573	0.65	0.504	6.40056897123656e-10	motor	CDC5L
MRPL18	2.43002035805531e-14	0.285224049233327	0.596	0.448	6.57563508889768e-10	motor	MRPL18
ARF4	2.47990636015715e-14	0.269992315232532	0.589	0.449	6.71062661058525e-10	motor	ARF4
NAA20	3.43510683872398e-14	0.318611471466384	0.391	0.251	9.29539910558708e-10	motor	NAA20
ZFR	5.94215076118621e-14	0.256056569272797	0.598	0.464	1.60794599597699e-09	motor	ZFR
MRPS6	6.13384414247125e-14	0.286068996867316	0.593	0.45	1.65981822495272e-09	motor	MRPS6
PSMA1	6.20524922577787e-14	0.289023974579915	0.483	0.34	1.67914044049549e-09	motor	PSMA1
UBE2V2	6.34074927240506e-14	0.254310268897839	0.585	0.458	1.71580675311281e-09	motor	UBE2V2
AKR1B1	8.30336549738198e-14	0.258894161230919	0.535	0.4	2.24689070359156e-09	motor	AKR1B1
TERF1	8.59556577116237e-14	0.256155708276234	0.596	0.467	2.32596009767654e-09	motor	TERF1
PPP1CA	8.73150154330289e-14	0.25366330923337	0.602	0.472	2.36274431761776e-09	motor	PPP1CA
DDX39A	8.75144041081157e-14	0.265419464185083	0.603	0.461	2.36813977516561e-09	motor	DDX39A
ARL6IP6	8.86336923649464e-14	0.288190463421928	0.466	0.318	2.39842771539545e-09	motor	ARL6IP6
ORC6	1.1143069541986e-13	0.268038045178995	0.55	0.405	3.0153146180614e-09	motor	ORC6
SMC5	1.23625769804563e-13	0.270494718943909	0.492	0.363	3.34531333091147e-09	motor	SMC5
CASC5	2.28417542274598e-13	0.256328877645385	0.576	0.439	6.18097869395062e-09	motor	CASC5
SNRNP40	2.59736229476888e-13	0.298352298188149	0.459	0.312	7.0284623696446e-09	motor	SNRNP40
NAE1	2.79608105605573e-13	0.260912141481719	0.589	0.448	7.56619533768679e-09	motor	NAE1
MEAF6	3.12227316293225e-13	0.260508120356441	0.575	0.438	8.44887117889468e-09	motor	MEAF6
LSM1	3.48540616100134e-13	0.295729038553498	0.435	0.299	9.43150907166962e-09	motor	LSM1
MANF	4.69701263143546e-13	0.257924255556044	0.45	0.329	1.27101161806643e-08	motor	MANF
IFT81	5.33304462692845e-13	0.275041454189319	0.456	0.312	1.44312187604684e-08	motor	IFT81
RP11-386G11.10	6.3945171976213e-13	0.269824549245569	0.313	0.179	1.73035635367632e-08	motor	RP11-386G11.10
BRIX1	7.06537469396704e-13	0.287980586282166	0.452	0.313	1.91189039218748e-08	motor	BRIX1
CDC27	7.24071286647278e-13	0.2825563985893	0.465	0.329	1.95933690166754e-08	motor	CDC27
GLRX3	8.73027894531996e-13	0.275616150776172	0.433	0.305	2.36241348260358e-08	motor	GLRX3
OCIAD1	8.8810337456746e-13	0.259093531490576	0.559	0.421	2.40320773157955e-08	motor	OCIAD1
LRPAP1	1.15880396375671e-12	0.251360589772822	0.542	0.4	3.13572352592566e-08	motor	LRPAP1
FEN1	1.19231075014059e-12	0.291831066698686	0.486	0.339	3.22639288988045e-08	motor	FEN1
SNRPA1	1.22172613181613e-12	0.259012792763182	0.516	0.383	3.30599091269444e-08	motor	SNRPA1
SGOL1	2.12039808268474e-12	0.262685312924744	0.627	0.494	5.73779721174491e-08	motor	SGOL1
BLOC1S2	2.65550032782953e-12	0.265167106055885	0.378	0.257	7.1857838871067e-08	motor	BLOC1S2
RFC4	2.91142387076413e-12	0.292950721477165	0.453	0.316	7.87831299428773e-08	motor	RFC4
PDPN	3.1058341467602e-12	0.276760694045584	0.384	0.26	8.40438720113311e-08	motor	PDPN
RAB9A	3.13198319081239e-12	0.291765237520724	0.255	0.144	8.47514651433834e-08	motor	RAB9A
PLGRKT	3.2160434793352e-12	0.303188078123818	0.378	0.251	8.70261365508106e-08	motor	PLGRKT
NUTF2	4.02340147336893e-12	0.28648460949122	0.46	0.321	1.08873243869363e-07	motor	NUTF2
TIMM17A	4.33416868540755e-12	0.284212864320966	0.405	0.279	1.17282604627128e-07	motor	TIMM17A
ANXA2	5.62977323757196e-12	0.299144663058333	0.337	0.221	1.52341663808697e-07	motor	ANXA2
ACTR10	5.7585028268203e-12	0.25846541659367	0.408	0.29	1.55825086493757e-07	motor	ACTR10
FAM92A1	6.07485103211058e-12	0.28935521046698	0.405	0.281	1.64385468928912e-07	motor	FAM92A1
TMEM14A	6.10428040389709e-12	0.271778605322532	0.387	0.267	1.65181827729455e-07	motor	TMEM14A
ACTL6A	6.40698561624563e-12	0.263821030562289	0.445	0.32	1.73373030775607e-07	motor	ACTL6A
RAD51AP1	7.78138635532446e-12	0.262693114155864	0.494	0.357	2.1056431477508e-07	motor	RAD51AP1
ALG5	8.76855709032657e-12	0.263029820410352	0.341	0.23	2.37277154864237e-07	motor	ALG5
HSDL2	9.05870167302592e-12	0.269648760431613	0.375	0.26	2.45128467272081e-07	motor	HSDL2
CDCA3	9.76805601191816e-12	0.269386286297044	0.496	0.368	2.64323595682505e-07	motor	CDCA3
