	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RPL13	9.14118561177385e-05	1.5255647484231	1	1	1	somatosensory	RPL13
FTH1	0.000418841531649719	2.78898214771841	1	0.5	1	somatosensory	FTH1
ITM2B	0.00206066836106821	1.70148922414619	1	0.5	1	somatosensory	ITM2B
CST3	0.00293042726877522	1.44213780021971	0.9	0.25	1	somatosensory	CST3
RPLP1	0.00438776909365145	0.612078090835306	1	1	1	somatosensory	RPLP1
KTN1	0.00510609189869481	1.60000752365001	0.8	0.125	1	somatosensory	KTN1
MT-ND2	0.00854700854700855	0.814510678629977	1	0.875	1	somatosensory	MT-ND2
UCHL11	0.000455013254771708	2.01413832839089	0.857	0	1	V1	UCHL1
TMA71	0.00188536953242836	0.512589175082131	1	0.909	1	V1	TMA7
PPP1R111	0.00197022137200593	1.43111510402321	0.714	0	1	V1	PPP1R11
RPL3	0.00414781297134238	0.64495794092897	1	1	1	V1	RPL3
RPAIN	0.00503564392831949	1.76348638886816	0.714	0.091	1	V1	RPAIN
NDUFB21	0.00564984981399004	1.10176833913413	1	0.455	1	V1	NDUFB2
OCIAD2	0.00750545494947753	1.5084993750325	0.571	0	1	V1	OCIAD2
RSRC1	0.00750545494947753	1.38742578371765	0.571	0	1	V1	RSRC1
NT5C3A	0.00750545494947753	1.33568824124096	0.571	0	1	V1	NT5C3A
SMIM20	0.00750545494947753	1.29623101006043	0.571	0	1	V1	SMIM20
DTYMK	0.00750545494947753	1.23310742746914	0.571	0	1	V1	DTYMK
DBN1	0.00750545494947753	1.20775986493078	0.571	0	1	V1	DBN1
PRKAR2A	0.00750545494947753	1.13237968591804	0.571	0	1	V1	PRKAR2A
TRAF7	0.00750545494947753	1.13237968591804	0.571	0	1	V1	TRAF7
SUMO11	0.00795520072509169	0.898599328578311	1	0.545	1	V1	SUMO1
C14orf21	0.0084915960402941	0.99899363327353	1	0.727	1	V1	C14orf2
PRDX2	0.00898879250738647	0.882041020733702	1	0.364	1	V1	PRDX2
