	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
HSP90AA1	5.20395713001768e-11	0.417959858955479	0.99	0.953	1.45206015798883e-06	motor	HSP90AA1
JUN	3.58087920815158e-06	0.312833175704512	0.905	0.792	0.0999172725450535	motor	JUN
GPM6A	1.5177575115073e-05	0.29319085378601	0.943	0.899	0.423499878435881	motor	GPM6A
GNAS	2.07929870168528e-05	0.388535672779836	0.552	0.378	0.580186716731244	motor	GNAS
SYT1	9.63135488572217e-05	0.397509820986656	0.61	0.467	1	motor	SYT1
HSPA1A	0.000131476805962888	0.401570181398627	0.705	0.62	1	motor	HSPA1A
FOS	0.000153550665993222	0.30233163009762	0.857	0.755	1	motor	FOS
HSPE1	0.000413380574718387	0.37712521005606	0.524	0.409	1	motor	HSPE1
EXOC5	0.000610269633016423	0.368431652899507	0.267	0.16	1	motor	EXOC5
CEP170	0.000714372017201705	0.265492478249789	0.762	0.659	1	motor	CEP170
HNRNPU	0.00116314959206244	0.284508345794946	0.686	0.603	1	motor	HNRNPU
NCAM1	0.00141234131053347	0.300980740703547	0.486	0.363	1	motor	NCAM1
CSRP2	0.00143004376945645	0.471750991713747	0.543	0.438	1	motor	CSRP2
BAZ1B	0.00152086610364483	0.33294704418991	0.333	0.207	1	motor	BAZ1B
DNAJB1	0.00170945120242343	0.374113285085444	0.4	0.27	1	motor	DNAJB1
SLC39A10	0.00196915274551186	0.283530621239037	0.324	0.221	1	motor	SLC39A10
SRPK2	0.00239396727027264	0.370283918721178	0.343	0.238	1	motor	SRPK2
KDM5B	0.00271273655724381	0.330445318396701	0.381	0.286	1	motor	KDM5B
MT-ND4L	0.00417742230603431	0.348564713865179	0.59	0.523	1	motor	MT-ND4L
TAOK1	0.00574896875965511	0.302833881180955	0.276	0.182	1	motor	TAOK1
HIST1H4C	0.00578103623683734	0.320584417295549	0.676	0.618	1	motor	HIST1H4C
DNTTIP2	0.00646086452527278	0.313418096761916	0.324	0.218	1	motor	DNTTIP2
EPC1	0.00673792995498594	0.250903776930191	0.486	0.401	1	motor	EPC1
TRIM24	0.00709894232266977	0.329557866662992	0.267	0.184	1	motor	TRIM24
HNRNPM	0.00716128855001398	0.253004026446845	0.524	0.422	1	motor	HNRNPM
SIAH1	0.00752496212830218	0.296168798524213	0.267	0.187	1	motor	SIAH1
RANBP1	0.00838783555181977	0.303284425725817	0.419	0.341	1	motor	RANBP1
VCAN	0.00848144930015514	0.290612067270795	0.486	0.413	1	motor	VCAN
HNRNPA3	0.00861786980480869	0.296096617727178	0.59	0.527	1	motor	HNRNPA3
IP6K2	0.00933700225511928	0.309551872090563	0.429	0.332	1	motor	IP6K2
NETO2	0.00947555185869869	0.280354895979807	0.352	0.243	1	motor	NETO2
ARID4A	0.00991370733864843	0.268447570358261	0.429	0.326	1	motor	ARID4A
NR2F11	8.09330680949392e-26	0.414154027985798	0.429	0.251	2.25827539905309e-21	parietal	NR2F1
BHLHE22	6.3856347395829e-21	0.367221647031662	0.415	0.274	1.78178366138582e-16	parietal	BHLHE22
BCL11A	2.46614560730911e-14	0.294810278887388	0.349	0.237	6.88128608807462e-10	parietal	BCL11A
NEUROD6	6.2732151760047e-11	0.2795157468489	0.327	0.23	1.75041523056059e-06	parietal	NEUROD6
RPS291	1.02126752560491e-12	0.476781136022221	1	0.987	2.84964277669539e-08	PFC	RPS29
RPS271	5.41984951461452e-11	0.423032659740731	1	0.999	1.51230061006289e-06	PFC	RPS27
ATP5E	1.33170602798956e-09	0.571735784920459	0.814	0.562	3.71585932989927e-05	PFC	ATP5E
RPL351	1.97709879494189e-08	0.423587417582901	0.983	0.869	0.000551669876752635	PFC	RPL35
ATP5I1	3.75056760189998e-08	0.653692503498173	0.661	0.418	0.00104652087795815	PFC	ATP5I
AFF3	1.78457726186122e-06	0.648270107700245	0.322	0.128	0.0497950593377135	PFC	AFF3
PTPRZ1	1.12483665601224e-05	0.463894440624774	0.78	0.646	0.313863172127095	PFC	PTPRZ1
FOS1	1.14057731397387e-05	0.430023266816828	0.881	0.756	0.318255287918128	PFC	FOS
ABCF1	1.38737850659007e-05	0.501649755333771	0.322	0.139	0.387120224693828	PFC	ABCF1
AP2B1	1.41986398236431e-05	0.545888004255729	0.492	0.274	0.396184646999114	PFC	AP2B1
HMGN2	1.4423040840996e-05	0.483618246599509	0.746	0.6	0.402446108586312	PFC	HMGN2
SON	2.6270933252982e-05	0.551103957787241	0.695	0.558	0.733037850557956	PFC	SON
CAMTA1	3.91843516988345e-05	0.558576765390888	0.322	0.142	1	PFC	CAMTA1
RPS151	5.02477462247014e-05	0.304699768049007	0.983	0.978	1	PFC	RPS15
CDR1-AS	6.21970635306989e-05	0.628772550180722	0.322	0.14	1	PFC	CDR1-AS
RPS28	6.7791928879283e-05	0.294227397745983	1	0.944	1	PFC	RPS28
TIMM44	8.52665020495599e-05	0.481829103926751	0.305	0.133	1	PFC	TIMM44
TMSB10	0.000106608702878355	0.275956561065691	0.983	0.986	1	PFC	TMSB10
SYF2	0.00011956926162815	0.419581120777289	0.61	0.404	1	PFC	SYF2
DDX46	0.000143625298734856	0.457968664410665	0.475	0.298	1	PFC	DDX46
AC004158.3	0.000234793560811083	0.466898530825897	0.424	0.243	1	PFC	AC004158.3
HMGB1	0.000261339035499724	0.299986760526913	0.915	0.861	1	PFC	HMGB1
NDUFB1	0.000366176379555436	0.429775610012507	0.492	0.302	1	PFC	NDUFB1
MYEOV2	0.000459074131435458	0.461713763189456	0.356	0.212	1	PFC	MYEOV2
RPS16	0.000473243520659246	0.311714665785995	0.932	0.874	1	PFC	RPS16
TMA7	0.000473379056623456	0.386343531939894	0.627	0.465	1	PFC	TMA7
PPP1R17	0.000504245861857144	0.577228032866993	0.271	0.124	1	PFC	PPP1R17
TCEAL4	0.000586086667414896	0.438440690826626	0.576	0.422	1	PFC	TCEAL4
HSPB1	0.000734024309396092	0.481994363816038	0.305	0.154	1	PFC	HSPB1
RSRC2	0.000741507837556875	0.380820203775198	0.61	0.461	1	PFC	RSRC2
